ts,ny,cet,ny_min,desde_apertura,dow,nas,dur_min,c9
2025-05-02 15:35:00.230000+00:00,2025-05-02 11:35:00.230000-04:00,2025-05-02 17:35:00.230000+02:00,695,125,4,1.0,90.00483333333334,+NASDAQ 100 (Mini)
2025-05-06 13:10:00.320000+00:00,2025-05-06 09:10:00.320000-04:00,2025-05-06 15:10:00.320000+02:00,550,-20,1,-1.0,55.28723333333333,-NASDAQ 100 (Mini)
2025-05-07 15:50:00.143000+00:00,2025-05-07 11:50:00.143000-04:00,2025-05-07 17:50:00.143000+02:00,710,140,2,-1.0,51.247616666666666,-NASDAQ 100 (Mini)
2025-05-08 16:40:00.131000+00:00,2025-05-08 12:40:00.131000-04:00,2025-05-08 18:40:00.131000+02:00,760,190,3,1.0,80.21035,+NASDAQ 100 (Mini)
2025-05-09 11:10:00.259000+00:00,2025-05-09 07:10:00.259000-04:00,2025-05-09 13:10:00.259000+02:00,430,-140,4,1.0,16.82721666666667,+NASDAQ 100 (Mini)
2025-05-09 13:01:00.277000+00:00,2025-05-09 09:01:00.277000-04:00,2025-05-09 15:01:00.277000+02:00,541,-29,4,1.0,85.15910000000001,+NASDAQ 100 (Mini)
2025-05-12 00:01:00.191000+00:00,2025-05-11 20:01:00.191000-04:00,2025-05-12 02:01:00.191000+02:00,1201,631,6,1.0,109.00125,+NASDAQ 100 (Mini)
2025-05-13 13:10:00.469000+00:00,2025-05-13 09:10:00.469000-04:00,2025-05-13 15:10:00.469000+02:00,550,-20,1,1.0,129.66818333333333,+NASDAQ 100 (Mini)
2025-05-13 16:15:00.236000+00:00,2025-05-13 12:15:00.236000-04:00,2025-05-13 18:15:00.236000+02:00,735,165,1,1.0,75.0027,+NASDAQ 100 (Mini)
2025-05-13 17:50:00.230000+00:00,2025-05-13 13:50:00.230000-04:00,2025-05-13 19:50:00.230000+02:00,830,260,1,1.0,125.01498333333333,+NASDAQ 100 (Mini)
2025-05-14 16:30:00.101000+00:00,2025-05-14 12:30:00.101000-04:00,2025-05-14 18:30:00.101000+02:00,750,180,2,1.0,46.86586666666667,+NASDAQ 100 (Mini)
2025-05-15 01:05:00.240000+00:00,2025-05-14 21:05:00.240000-04:00,2025-05-15 03:05:00.240000+02:00,1265,695,2,1.0,265.21223333333336,+NASDAQ 100 (Mini)
2025-05-15 18:31:00.343000+00:00,2025-05-15 14:31:00.343000-04:00,2025-05-15 20:31:00.343000+02:00,871,301,3,1.0,51.23488333333333,+NASDAQ 100 (Mini)
2025-05-16 11:20:00.285000+00:00,2025-05-16 07:20:00.285000-04:00,2025-05-16 13:20:00.285000+02:00,440,-130,4,1.0,137.29453333333333,+NASDAQ 100 (Mini)
2025-05-19 01:10:00.219000+00:00,2025-05-18 21:10:00.219000-04:00,2025-05-19 03:10:00.219000+02:00,1270,700,6,-1.0,190.02066666666667,-NASDAQ 100 (Mini)
2025-05-20 00:00:00.353000+00:00,2025-05-19 20:00:00.353000-04:00,2025-05-20 02:00:00.353000+02:00,1200,630,0,1.0,60.807383333333334,+NASDAQ 100 (Mini)
2025-05-21 16:30:00.213000+00:00,2025-05-21 12:30:00.213000-04:00,2025-05-21 18:30:00.213000+02:00,750,180,2,1.0,40.55283333333333,+NASDAQ 100 (Mini)
2025-05-23 13:01:00.161000+00:00,2025-05-23 09:01:00.161000-04:00,2025-05-23 15:01:00.161000+02:00,541,-29,4,-1.0,27.94245,-NASDAQ 100 (Mini)
2025-05-27 15:15:00.209000+00:00,2025-05-27 11:15:00.209000-04:00,2025-05-27 17:15:00.209000+02:00,675,105,1,1.0,190.00086666666667,+NASDAQ 100 (Mini)
2025-05-28 00:01:00.186000+00:00,2025-05-27 20:01:00.186000-04:00,2025-05-28 02:01:00.186000+02:00,1201,631,1,1.0,802.0475833333334,+NASDAQ 100 (Mini)
2025-05-29 00:01:00.093000+00:00,2025-05-28 20:01:00.093000-04:00,2025-05-29 02:01:00.093000+02:00,1201,631,2,1.0,74.0021,+NASDAQ 100 (Mini)
2025-05-29 03:15:00.164000+00:00,2025-05-28 23:15:00.164000-04:00,2025-05-29 05:15:00.164000+02:00,1395,825,2,1.0,301.9556166666667,+NASDAQ 100 (Mini)
2025-05-30 01:05:00.139000+00:00,2025-05-29 21:05:00.139000-04:00,2025-05-30 03:05:00.139000+02:00,1265,695,3,-1.0,10.017066666666667,-NASDAQ 100 (Mini)
2025-05-30 01:20:00.623000+00:00,2025-05-29 21:20:00.623000-04:00,2025-05-30 03:20:00.623000+02:00,1280,710,3,-1.0,80.27546666666667,-NASDAQ 100 (Mini)
2025-06-02 15:15:00.684000+00:00,2025-06-02 11:15:00.684000-04:00,2025-06-02 17:15:00.684000+02:00,675,105,0,1.0,89.78276666666667,+NASDAQ 100 (Mini)
2025-06-02 16:55:00.570000+00:00,2025-06-02 12:55:00.570000-04:00,2025-06-02 18:55:00.570000+02:00,775,205,0,1.0,164.99416666666667,+NASDAQ 100 (Mini)
2025-06-02 20:00:00.359000+00:00,2025-06-02 16:00:00.359000-04:00,2025-06-02 22:00:00.359000+02:00,960,390,0,1.0,54.9978,+NASDAQ 100 (Mini)
2025-06-02 22:03:00.568000+00:00,2025-06-02 18:03:00.568000-04:00,2025-06-03 00:03:00.568000+02:00,1083,513,0,1.0,82.88055,+NASDAQ 100 (Mini)
2025-06-03 14:40:00.376000+00:00,2025-06-03 10:40:00.376000-04:00,2025-06-03 16:40:00.376000+02:00,640,70,1,1.0,202.83633333333333,+NASDAQ 100 (Mini)
2025-06-04 00:01:00.415000+00:00,2025-06-03 20:01:00.415000-04:00,2025-06-04 02:01:00.415000+02:00,1201,631,1,1.0,816.9961166666667,+NASDAQ 100 (Mini)
2025-06-04 15:40:00.181000+00:00,2025-06-04 11:40:00.181000-04:00,2025-06-04 17:40:00.181000+02:00,700,130,2,1.0,33.226283333333335,+NASDAQ 100 (Mini)
2025-06-04 16:50:00.190000+00:00,2025-06-04 12:50:00.190000-04:00,2025-06-04 18:50:00.190000+02:00,770,200,2,1.0,954.9998833333334,+NASDAQ 100 (Mini)
2025-06-05 15:01:00.108000+00:00,2025-06-05 11:01:00.108000-04:00,2025-06-05 17:01:00.108000+02:00,661,91,3,1.0,104.00843333333334,+NASDAQ 100 (Mini)
2025-06-06 15:50:00.404000+00:00,2025-06-06 11:50:00.404000-04:00,2025-06-06 17:50:00.404000+02:00,710,140,4,1.0,53.90311666666666,+NASDAQ 100 (Mini)
2025-06-09 15:10:00.293000+00:00,2025-06-09 11:10:00.293000-04:00,2025-06-09 17:10:00.293000+02:00,670,100,0,1.0,303.26331666666664,+NASDAQ 100 (Mini)
2025-06-10 01:20:00.397000+00:00,2025-06-09 21:20:00.397000-04:00,2025-06-10 03:20:00.397000+02:00,1280,710,0,1.0,239.48496666666668,+NASDAQ 100 (Mini)
2025-06-10 20:00:00.292000+00:00,2025-06-10 16:00:00.292000-04:00,2025-06-10 22:00:00.292000+02:00,960,390,1,1.0,306.20708333333334,+NASDAQ 100 (Mini)
2025-06-11 13:01:00.721000+00:00,2025-06-11 09:01:00.721000-04:00,2025-06-11 15:01:00.721000+02:00,541,-29,2,1.0,30.897116666666665,+NASDAQ 100 (Mini)
2025-06-11 15:20:00.204000+00:00,2025-06-11 11:20:00.204000-04:00,2025-06-11 17:20:00.204000+02:00,680,110,2,1.0,28.706333333333337,+NASDAQ 100 (Mini)
2025-06-12 00:00:00.550000+00:00,2025-06-11 20:00:00.550000-04:00,2025-06-12 02:00:00.550000+02:00,1200,630,2,-1.0,125.01174999999999,-NASDAQ 100 (Mini)
2025-06-16 15:30:00.612000+00:00,2025-06-16 11:30:00.612000-04:00,2025-06-16 17:30:00.612000+02:00,690,120,0,1.0,421.52095,+NASDAQ 100 (Mini)
2025-06-23 22:03:00.127000+00:00,2025-06-23 18:03:00.127000-04:00,2025-06-24 00:03:00.127000+02:00,1083,513,0,1.0,11.052333333333333,+NASDAQ 100 (Mini)
2025-06-24 15:30:00.155000+00:00,2025-06-24 11:30:00.155000-04:00,2025-06-24 17:30:00.155000+02:00,690,120,1,1.0,269.99098333333336,+NASDAQ 100 (Mini)
2025-06-26 16:50:00.240000+00:00,2025-06-26 12:50:00.240000-04:00,2025-06-26 18:50:00.240000+02:00,770,200,3,1.0,86.25056666666666,+NASDAQ 100 (Mini)
2025-06-27 15:30:00.108000+00:00,2025-06-27 11:30:00.108000-04:00,2025-06-27 17:30:00.108000+02:00,690,120,4,1.0,134.46881666666667,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-06-30 03:00:00.350000+00:00,2025-06-29 23:00:00.350000-04:00,2025-06-30 05:00:00.350000+02:00,1380,810,6,1.0,247.4775,+NASDAQ 100 (Mini)
2025-07-03 01:30:00.457000+00:00,2025-07-02 21:30:00.457000-04:00,2025-07-03 03:30:00.457000+02:00,1290,720,2,1.0,40.07675,+NASDAQ 100 (Mini)
2025-07-03 15:30:00.327000+00:00,2025-07-03 11:30:00.327000-04:00,2025-07-03 17:30:00.327000+02:00,690,120,3,1.0,622.12075,"-Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-07-09 22:10:00.204000+00:00,2025-07-09 18:10:00.204000-04:00,2025-07-10 00:10:00.204000+02:00,1090,520,2,1.0,139.76461666666668,+NASDAQ 100 (Mini)
2025-07-14 16:00:00.639000+00:00,2025-07-14 12:00:00.639000-04:00,2025-07-14 18:00:00.639000+02:00,720,150,0,1.0,210.90881666666667,+NASDAQ 100 (Mini)
2025-07-15 02:00:00.602000+00:00,2025-07-14 22:00:00.602000-04:00,2025-07-15 04:00:00.602000+02:00,1320,750,0,1.0,17.3391,+NASDAQ 100 (Mini)
2025-07-17 15:30:00.300000+00:00,2025-07-17 11:30:00.300000-04:00,2025-07-17 17:30:00.300000+02:00,690,120,3,1.0,593.02755,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-07-18 02:50:00.892000+00:00,2025-07-17 22:50:00.892000-04:00,2025-07-18 04:50:00.892000+02:00,1370,800,3,1.0,179.99156666666667,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-07-21 16:40:00.193000+00:00,2025-07-21 12:40:00.193000-04:00,2025-07-21 18:40:00.193000+02:00,760,190,0,1.0,197.59838333333335,+NASDAQ 100 (Mini)
2025-07-23 22:03:00.144000+00:00,2025-07-23 18:03:00.144000-04:00,2025-07-24 00:03:00.144000+02:00,1083,513,2,1.0,518.48515,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-07-24 22:30:00.321000+00:00,2025-07-24 18:30:00.321000-04:00,2025-07-25 00:30:00.321000+02:00,1110,540,3,1.0,369.0360166666667,"-Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-07-25 16:30:00.273000+00:00,2025-07-25 12:30:00.273000-04:00,2025-07-25 18:30:00.273000+02:00,750,180,4,1.0,205.26093333333336,"-Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-07-28 01:00:00.369000+00:00,2025-07-27 21:00:00.369000-04:00,2025-07-28 03:00:00.369000+02:00,1260,690,6,1.0,363.04055,+NASDAQ 100 (Mini)
2025-07-30 22:03:01.681000+00:00,2025-07-30 18:03:01.681000-04:00,2025-07-31 00:03:01.681000+02:00,1083,513,2,1.0,641.1499500000001,+NASDAQ 100 (Mini)
2025-08-04 14:50:00.351000+00:00,2025-08-04 10:50:00.351000-04:00,2025-08-04 16:50:00.351000+02:00,650,80,0,1.0,277.8822333333334,+NASDAQ 100 (Mini)
2025-08-04 22:03:01.400000+00:00,2025-08-04 18:03:01.400000-04:00,2025-08-05 00:03:01.400000+02:00,1083,513,0,1.0,558.9416666666667,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-08-05 11:35:01.259000+00:00,2025-08-05 07:35:01.259000-04:00,2025-08-05 13:35:01.259000+02:00,455,-115,1,1.0,115.40481666666666,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-08-06 16:00:00.478000+00:00,2025-08-06 12:00:00.478000-04:00,2025-08-06 18:00:00.478000+02:00,720,150,2,1.0,455.06943333333334,+NASDAQ 100 (Mini)
2025-08-07 02:10:00.383000+00:00,2025-08-06 22:10:00.383000-04:00,2025-08-07 04:10:00.383000+02:00,1330,760,2,1.0,415.01488333333333,+NASDAQ 100 (Mini)
2025-08-07 11:20:00.578000+00:00,2025-08-07 07:20:00.578000-04:00,2025-08-07 13:20:00.578000+02:00,440,-130,3,1.0,161.40721666666667,+NASDAQ 100 (Mini)
2025-08-08 15:10:00.283000+00:00,2025-08-08 11:10:00.283000-04:00,2025-08-08 17:10:00.283000+02:00,670,100,4,1.0,244.99916666666667,+NASDAQ 100 (Mini)
2025-08-11 16:10:00.297000+00:00,2025-08-11 12:10:00.297000-04:00,2025-08-11 18:10:00.297000+02:00,730,160,0,1.0,34.00613333333333,+NASDAQ 100 (Mini)
2025-08-11 20:20:00.264000+00:00,2025-08-11 16:20:00.264000-04:00,2025-08-11 22:20:00.264000+02:00,980,410,0,-1.0,970.0198333333334,-NASDAQ 100 (Mini)
2025-08-12 13:35:00.298000+00:00,2025-08-12 09:35:00.298000-04:00,2025-08-12 15:35:00.298000+02:00,575,5,1,1.0,13.400533333333334,+NASDAQ 100 (Mini)
2025-08-12 15:30:00.400000+00:00,2025-08-12 11:30:00.400000-04:00,2025-08-12 17:30:00.400000+02:00,690,120,1,1.0,632.62685,+NASDAQ 100 (Mini)
2025-08-13 13:55:00.305000+00:00,2025-08-13 09:55:00.305000-04:00,2025-08-13 15:55:00.305000+02:00,595,25,2,1.0,7.935033333333333,+NASDAQ 100 (Mini)
2025-08-14 13:20:00.173000+00:00,2025-08-14 09:20:00.173000-04:00,2025-08-14 15:20:00.173000+02:00,560,-10,3,-1.0,14.761316666666666,-NASDAQ 100 (Mini)
2025-08-15 15:25:00.623000+00:00,2025-08-15 11:25:00.623000-04:00,2025-08-15 17:25:00.623000+02:00,685,115,4,-1.0,26.703899999999997,-NASDAQ 100 (Mini)
2025-08-15 16:05:00.581000+00:00,2025-08-15 12:05:00.581000-04:00,2025-08-15 18:05:00.581000+02:00,725,155,4,-1.0,113.96755,-NASDAQ 100 (Mini)
2025-08-18 15:30:00.165000+00:00,2025-08-18 11:30:00.165000-04:00,2025-08-18 17:30:00.165000+02:00,690,120,0,-1.0,42.09433333333333,-NASDAQ 100 (Mini)
2025-08-19 15:30:00.244000+00:00,2025-08-19 11:30:00.244000-04:00,2025-08-19 17:30:00.244000+02:00,690,120,1,-1.0,52.40173333333333,"+Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-08-22 15:30:00.102000+00:00,2025-08-22 11:30:00.102000-04:00,2025-08-22 17:30:00.102000+02:00,690,120,4,1.0,29.704183333333333,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-08-26 22:03:00.289000+00:00,2025-08-26 18:03:00.289000-04:00,2025-08-27 00:03:00.289000+02:00,1083,513,1,1.0,424.23834999999997,+NASDAQ 100 (Mini)
2025-08-28 15:40:00.578000+00:00,2025-08-28 11:40:00.578000-04:00,2025-08-28 17:40:00.578000+02:00,700,130,3,1.0,48.99208333333333,+NASDAQ 100 (Mini)
2025-08-29 15:40:00.535000+00:00,2025-08-29 11:40:00.535000-04:00,2025-08-29 17:40:00.535000+02:00,700,130,4,-1.0,3267.1073499999998,-NASDAQ 100 (Mini)
2025-09-02 16:00:00.680000+00:00,2025-09-02 12:00:00.680000-04:00,2025-09-02 18:00:00.680000+02:00,720,150,1,-1.0,43.1389,-NASDAQ 100 (Mini)
2025-09-04 00:30:00.183000+00:00,2025-09-03 20:30:00.183000-04:00,2025-09-04 02:30:00.183000+02:00,1230,660,2,1.0,293.55580000000003,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-09-04 22:03:03.254000+00:00,2025-09-04 18:03:03.254000-04:00,2025-09-05 00:03:03.254000+02:00,1083,513,3,1.0,466.9528166666667,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-09-08 15:30:02.637000+00:00,2025-09-08 11:30:02.637000-04:00,2025-09-08 17:30:02.637000+02:00,690,120,0,1.0,61.80656666666666,+NASDAQ 100 (Mini)
2025-09-11 15:30:00.293000+00:00,2025-09-11 11:30:00.293000-04:00,2025-09-11 17:30:00.293000+02:00,690,120,3,1.0,455.8256,+NASDAQ 100 (Mini)
2025-09-12 15:30:00.194000+00:00,2025-09-12 11:30:00.194000-04:00,2025-09-12 17:30:00.194000+02:00,690,120,4,1.0,241.15396666666666,+NASDAQ 100 (Mini)
2025-09-15 15:30:00.251000+00:00,2025-09-15 11:30:00.251000-04:00,2025-09-15 17:30:00.251000+02:00,690,120,0,1.0,661.1815166666668,+NASDAQ 100 (Mini)
2025-09-17 15:30:00.098000+00:00,2025-09-17 11:30:00.098000-04:00,2025-09-17 17:30:00.098000+02:00,690,120,2,-1.0,149.77233333333334,-NASDAQ 100 (Mini)
2025-09-18 15:30:00.108000+00:00,2025-09-18 11:30:00.108000-04:00,2025-09-18 17:30:00.108000+02:00,690,120,3,1.0,22.728116666666665,+NASDAQ 100 (Mini)
2025-09-19 16:30:00.231000+00:00,2025-09-19 12:30:00.231000-04:00,2025-09-19 18:30:00.231000+02:00,750,180,4,1.0,3210.1470666666664,+NASDAQ 100 (Mini)
2025-09-22 15:30:00.173000+00:00,2025-09-22 11:30:00.173000-04:00,2025-09-22 17:30:00.173000+02:00,690,120,0,1.0,1040.0019833333333,+NASDAQ 100 (Mini)
2025-09-23 18:40:00.173000+00:00,2025-09-23 14:40:00.173000-04:00,2025-09-23 20:40:00.173000+02:00,880,310,1,-1.0,680.5044666666666,-NASDAQ 100 (Mini)
2025-09-24 14:55:00.325000+00:00,2025-09-24 10:55:00.325000-04:00,2025-09-24 16:55:00.325000+02:00,655,85,2,-1.0,99.99856666666666,"+Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-09-24 18:25:00.339000+00:00,2025-09-24 14:25:00.339000-04:00,2025-09-24 20:25:00.339000+02:00,865,295,2,-1.0,335.0471833333333,"+Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-09-25 11:05:00.436000+00:00,2025-09-25 07:05:00.436000-04:00,2025-09-25 13:05:00.436000+02:00,425,-145,3,-1.0,79.9987,-NASDAQ 100 (Mini)
2025-09-26 13:00:00.692000+00:00,2025-09-26 09:00:00.692000-04:00,2025-09-26 15:00:00.692000+02:00,540,-30,4,1.0,30.0534,+NASDAQ 100 (Mini)
2025-09-29 01:00:00.942000+00:00,2025-09-28 21:00:00.942000-04:00,2025-09-29 03:00:00.942000+02:00,1260,690,6,1.0,429.2279,+NASDAQ 100 (Mini)
2025-09-29 14:45:00.206000+00:00,2025-09-29 10:45:00.206000-04:00,2025-09-29 16:45:00.206000+02:00,645,75,0,1.0,30.0931,"-Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-10-01 17:00:00.517000+00:00,2025-10-01 13:00:00.517000-04:00,2025-10-01 19:00:00.517000+02:00,780,210,2,1.0,144.99946666666668,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-10-01 19:30:00.283000+00:00,2025-10-01 15:30:00.283000-04:00,2025-10-01 21:30:00.283000+02:00,930,360,2,1.0,755.0103833333334,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-10-03 00:00:00.336000+00:00,2025-10-02 20:00:00.336000-04:00,2025-10-03 02:00:00.336000+02:00,1200,630,3,1.0,614.0574333333334,+NASDAQ 100 (Mini)
2025-10-06 16:20:00.150000+00:00,2025-10-06 12:20:00.150000-04:00,2025-10-06 18:20:00.150000+02:00,740,170,0,1.0,183.51978333333332,+NASDAQ 100 (Mini)
2025-10-07 15:40:00.158000+00:00,2025-10-07 11:40:00.158000-04:00,2025-10-07 17:40:00.158000+02:00,700,130,1,-1.0,7.998933333333333,-NASDAQ 100 (Mini)
2025-10-07 16:10:00.151000+00:00,2025-10-07 12:10:00.151000-04:00,2025-10-07 18:10:00.151000+02:00,730,160,1,-1.0,618.9958166666668,-NASDAQ 100 (Mini)
2025-10-08 15:05:00.108000+00:00,2025-10-08 11:05:00.108000-04:00,2025-10-08 17:05:00.108000+02:00,665,95,2,1.0,535.0073833333333,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-10-10 14:00:00.922000+00:00,2025-10-10 10:00:00.922000-04:00,2025-10-10 16:00:00.922000+02:00,600,30,4,1.0,57.934216666666664,"-Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-10-10 15:30:00.723000+00:00,2025-10-10 11:30:00.723000-04:00,2025-10-10 17:30:00.723000+02:00,690,120,4,-1.0,0.9926666666666667,"-Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-10-10 15:32:00.100000+00:00,2025-10-10 11:32:00.100000-04:00,2025-10-10 17:32:00.100000+02:00,692,122,4,-1.0,2.0031333333333334,"-Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-10-10 15:35:00.193000+00:00,2025-10-10 11:35:00.193000-04:00,2025-10-10 17:35:00.193000+02:00,695,125,4,-1.0,2.5440666666666667,"-Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-10-10 16:05:00.148000+00:00,2025-10-10 12:05:00.148000-04:00,2025-10-10 18:05:00.148000+02:00,725,155,4,-1.0,89.03808333333333,-NASDAQ 100 (Mini)
2025-10-10 17:55:00.153000+00:00,2025-10-10 13:55:00.153000-04:00,2025-10-10 19:55:00.153000+02:00,835,265,4,-1.0,120.47125,-NASDAQ 100 (Mini)
2025-10-14 00:30:00.236000+00:00,2025-10-13 20:30:00.236000-04:00,2025-10-14 02:30:00.236000+02:00,1230,660,0,1.0,155.16658333333334,+NASDAQ 100 (Mini)
2025-10-15 13:20:00.587000+00:00,2025-10-15 09:20:00.587000-04:00,2025-10-15 15:20:00.587000+02:00,560,-10,2,1.0,14.702266666666667,+NASDAQ 100 (Mini)
2025-10-15 15:00:00.740000+00:00,2025-10-15 11:00:00.740000-04:00,2025-10-15 17:00:00.740000+02:00,660,90,2,1.0,32.89248333333333,+NASDAQ 100 (Mini)
2025-10-16 11:05:00.266000+00:00,2025-10-16 07:05:00.266000-04:00,2025-10-16 13:05:00.266000+02:00,425,-145,3,1.0,146.9992,+NASDAQ 100 (Mini)
2025-10-16 15:10:00.180000+00:00,2025-10-16 11:10:00.180000-04:00,2025-10-16 17:10:00.180000+02:00,670,100,3,1.0,16.102816666666666,+NASDAQ 100 (Mini)
2025-10-20 01:40:00.323000+00:00,2025-10-19 21:40:00.323000-04:00,2025-10-20 03:40:00.323000+02:00,1300,730,6,1.0,356.7808333333333,+NASDAQ 100 (Mini)
2025-10-20 15:20:00.470000+00:00,2025-10-20 11:20:00.470000-04:00,2025-10-20 17:20:00.470000+02:00,680,110,0,1.0,816.1898166666667,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-10-22 15:20:00.187000+00:00,2025-10-22 11:20:00.187000-04:00,2025-10-22 17:20:00.187000+02:00,680,110,2,-1.0,25.565516666666667,-NASDAQ 100 (Mini)
2025-10-22 16:15:00.117000+00:00,2025-10-22 12:15:00.117000-04:00,2025-10-22 18:15:00.117000+02:00,735,165,2,-1.0,20.001466666666666,-NASDAQ 100 (Mini)
2025-10-22 18:15:00.139000+00:00,2025-10-22 14:15:00.139000-04:00,2025-10-22 20:15:00.139000+02:00,855,285,2,-1.0,6.788966666666667,-NASDAQ 100 (Mini)
2025-10-23 14:25:00.215000+00:00,2025-10-23 10:25:00.215000-04:00,2025-10-23 16:25:00.215000+02:00,625,55,3,1.0,28.083933333333334,+NASDAQ 100 (Mini)
2025-10-23 15:30:00.345000+00:00,2025-10-23 11:30:00.345000-04:00,2025-10-23 17:30:00.345000+02:00,690,120,3,1.0,57.96188333333334,+NASDAQ 100 (Mini)
2025-10-23 17:15:00.242000+00:00,2025-10-23 13:15:00.242000-04:00,2025-10-23 19:15:00.242000+02:00,795,225,3,1.0,90.00028333333333,+NASDAQ 100 (Mini)
2025-10-23 18:55:00.435000+00:00,2025-10-23 14:55:00.435000-04:00,2025-10-23 20:55:00.435000+02:00,895,325,3,1.0,654.9972166666666,"+Germany 30 (Mini),+NASDAQ 100 (Mini)"
2025-10-24 14:40:00.120000+00:00,2025-10-24 10:40:00.120000-04:00,2025-10-24 16:40:00.120000+02:00,640,70,4,1.0,16.871533333333335,+NASDAQ 100 (Mini)
2025-10-24 15:30:00.231000+00:00,2025-10-24 11:30:00.231000-04:00,2025-10-24 17:30:00.231000+02:00,690,120,4,1.0,3333.003733333333,+NASDAQ 100 (Mini)
2025-10-27 01:40:01.679000+00:00,2025-10-26 21:40:01.679000-04:00,2025-10-27 02:40:01.679000+01:00,1300,730,6,1.0,342.8072833333334,+NASDAQ 100 (Mini)
2025-10-27 11:05:00.520000+00:00,2025-10-27 07:05:00.520000-04:00,2025-10-27 12:05:00.520000+01:00,425,-145,0,1.0,234.07128333333333,+NASDAQ 100 (Mini)
2025-10-27 15:30:00.085000+00:00,2025-10-27 11:30:00.085000-04:00,2025-10-27 16:30:00.085000+01:00,690,120,0,1.0,510.0092,+NASDAQ 100 (Mini)
2025-10-28 14:00:00.318000+00:00,2025-10-28 10:00:00.318000-04:00,2025-10-28 15:00:00.318000+01:00,600,30,1,1.0,744.8099833333333,+NASDAQ 100 (Mini)
2025-10-29 03:20:06.770000+00:00,2025-10-28 23:20:06.770000-04:00,2025-10-29 04:20:06.770000+01:00,1400,830,1,1.0,214.8924,+NASDAQ 100 (Mini)
2025-10-29 14:30:00.184000+00:00,2025-10-29 10:30:00.184000-04:00,2025-10-29 15:30:00.184000+01:00,630,60,2,1.0,20.3889,+NASDAQ 100 (Mini)
2025-10-30 14:20:00.266000+00:00,2025-10-30 10:20:00.266000-04:00,2025-10-30 15:20:00.266000+01:00,620,50,3,-1.0,7.137333333333333,-NASDAQ 100 (Mini)
2025-10-30 14:55:00.179000+00:00,2025-10-30 10:55:00.179000-04:00,2025-10-30 15:55:00.179000+01:00,655,85,3,-1.0,15.039383333333335,-NASDAQ 100 (Mini)
2025-10-30 15:40:00.130000+00:00,2025-10-30 11:40:00.130000-04:00,2025-10-30 16:40:00.130000+01:00,700,130,3,-1.0,27.359233333333336,-NASDAQ 100 (Mini)
2025-10-30 19:00:00.664000+00:00,2025-10-30 15:00:00.664000-04:00,2025-10-30 20:00:00.664000+01:00,900,330,3,-1.0,30.050583333333336,-NASDAQ 100 (Mini)
2025-11-03 12:10:00.463000+00:00,2025-11-03 07:10:00.463000-05:00,2025-11-03 13:10:00.463000+01:00,430,-140,0,1.0,146.62133333333335,+NASDAQ 100 (Mini)
2025-11-04 01:40:00.281000+00:00,2025-11-03 20:40:00.281000-05:00,2025-11-04 02:40:00.281000+01:00,1240,670,0,-1.0,94.99941666666668,-NASDAQ 100 (Mini)
2025-11-04 03:35:00.129000+00:00,2025-11-03 22:35:00.129000-05:00,2025-11-04 04:35:00.129000+01:00,1355,785,0,-1.0,200.0051,-NASDAQ 100 (Mini)
2025-11-04 18:50:00.244000+00:00,2025-11-04 13:50:00.244000-05:00,2025-11-04 19:50:00.244000+01:00,830,260,1,-1.0,84.60783333333333,"+Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-11-04 20:25:00.118000+00:00,2025-11-04 15:25:00.118000-05:00,2025-11-04 21:25:00.118000+01:00,925,355,1,-1.0,35.63748333333333,"+Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-11-04 23:03:00.189000+00:00,2025-11-04 18:03:00.189000-05:00,2025-11-05 00:03:00.189000+01:00,1083,513,1,-1.0,60.0022,"+Germany 30 (Mini),-NASDAQ 100 (Mini)"
2025-11-05 02:20:00.195000+00:00,2025-11-04 21:20:00.195000-05:00,2025-11-05 03:20:00.195000+01:00,1280,710,1,-1.0,25.236300000000004,-NASDAQ 100 (Mini)
