ms,dir,tod,transc,pos,rbp,rbp_rel,vol30,dow,r15,r30,r60,r120,fwd75,fwd240,tomada
1780526400000,-1,1120,1120,0.08969144391791915,135.28592165286625,0.8418048933259613,3.2176742530930307,2,4.7100210744233095,-11.544389408338906,-54.174580014439975,-54.174580014439975,7.426515067819883,12.7921935959463,False
1780526700000,-1,1125,1125,0.07821181484689349,135.3069352555877,0.8419356486431532,3.105209665444529,2,0.11783819446664623,-6.178662525321288,-55.71919872683351,-55.71919872683351,14.536058720910905,9.176788124156676,False
1780527000000,-1,1130,1130,0.0259100506962256,135.40275696240087,0.8425318908884413,3.128729927510682,2,-14.572189237498367,-2.6739006876397298,-62.75655882779674,-62.75655882779674,-7.461585335726273,-6.029414186663473,True
1780527300000,-1,1135,1135,0.06239340373863224,145.88133018859506,0.9077339023698613,3.2401426874851547,2,-13.443486395698923,-8.739797231700486,-67.5452368871965,-67.5452368871965,-12.41165310643888,-6.207968595679514,False
1780527600000,-1,1140,1140,0.18732704580109427,145.61593806614576,0.9060825229462045,3.671935585576184,2,6.311510483525407,6.429423051692584,3.822820418131201,-49.44285547399785,7.433509839992469,14.523929549746795,False
1780527900000,-1,1145,1145,0.1436200372733975,145.70867343407053,0.9066595607159126,3.5593641902735573,2,7.024819249328296,-7.5576066877147685,-11.689096082798667,-55.77582492671485,-2.186247267066399,1.312999149102323,False
1780528200000,-1,1150,1150,0.09220308352628669,145.81791870404368,0.907339329916673,3.4785575158491966,2,4.34867573991804,-9.100656792094819,-20.63454004784471,-63.22593438057744,-7.945170156755665,-8.485718424884325,True
1780528500000,-1,1155,1155,0.11729824363246029,145.76457872168055,0.9070074265108004,3.487098422439359,2,-10.197309719434111,-3.8922352786285863,-10.068492923124284,-59.58974678236362,-9.76384771729899,-4.019206975494072,False
1780528800000,-1,1160,1160,0.07884565426102329,145.84632595915,0.9075160915934409,3.3631713158863623,2,-9.438189421243637,-2.4200003293861627,-5.093253932971775,-65.16137206788008,-27.377629521043723,-15.935937065156836,False
1780529100000,-1,1165,1165,0.04748856384480912,145.91305661706747,0.9079313173145173,2.9584472217286613,2,-6.520178195803528,-2.17433786995902,-10.91223477444947,-69.70488814050601,-26.80673441123993,-18.988886380872927,False
1780529400000,-1,1170,1170,0.07091432766702406,145.86319875531802,0.9076210811016233,2.118483063089812,2,-6.761131970163259,-16.951547153922775,-10.53302296903369,-66.31058933832091,-29.987173725929406,-21.06684048663654,False
1780529700000,-1,1175,1175,0.03364093296436404,145.94254504017528,0.9081148064652385,2.1368163219639547,2,-6.5929425171251665,-16.02490939433654,-23.570405085810986,-71.71135406696672,-32.581609304085376,-31.083528489348478,False
1780530000000,-1,1180,1180,0.02784661433331712,145.95488753436925,0.9081916065629972,2.1640187136655724,2,-2.8660168911398554,-9.384326392859466,-18.476442831580897,-72.55092749296588,-37.751927763449714,-29.4626595023062,False
1780530300000,-1,1185,1185,0.028901564353084563,145.95264022696415,0.9081776228879237,2.1913359163535304,2,-6.12811604552177,-12.885104715554263,-16.772324808267403,-72.39806948519112,-36.19249612694109,-22.126245514182408,False
1780530600000,-1,1190,1190,0.030823731064688383,146.96944757467148,0.914504618264916,2.270936608101571,2,-1.3866478668067561,-7.978676174964505,-10.39674566445381,-73.08805809415952,-39.531539502062344,-22.98408965252241,False
1780530900000,-1,1195,1195,0.10983379998563789,146.79898362334083,0.913443921138322,2.4662039879889113,2,11.070381891575831,8.201192210286479,6.025071124047265,-61.560862248782875,-32.22919569650706,-13.091525771384838,False
1780531200000,-1,1200,1200,0.05079555244453941,146.9263210622014,0.9142362672880675,2.5278111356631867,2,2.240023126902635,-3.8894656307852937,-20.83441953870335,-17.01956374501212,-39.813641751325065,-27.703282721818212,True
1780531500000,-1,1205,1205,0.15246069351711905,146.707180363419,0.9128726833296773,3.265428131954709,2,17.876917176293805,16.487790410582015,0.4364594815009504,-11.253146782979062,-15.813230879326845,-12.746957070488563,False
1780531800000,-1,1210,1210,0.15331323138775096,146.70534546938504,0.9128612658609735,3.3341570311221145,2,6.382736338350625,17.46018416280526,8.059472563239911,-12.59169783554337,-14.281890189997704,-12.621725779085047,False
1780532100000,-1,1215,1215,0.14219434273817472,146.72927995540894,0.9130101961207374,3.3828316916544896,2,13.428888007378514,15.671919236253107,2.766621088654553,-7.304657404955117,-18.867535090107967,-14.255251496853028,False
1780532400000,-1,1220,1220,0.16438724962309073,146.68151533120417,0.9127129848965967,3.735788099743694,2,1.7497114177533746,19.629756538657173,11.635418416611198,6.536238269578831,-23.225033976999043,-10.995321788727086,False
1780532700000,-1,1225,1225,0.152534729700628,146.70702101553823,0.9128716918013339,3.8677069574214324,2,-0.11421035895797793,6.268453081932357,14.474786171079224,3.546756170127452,-20.828981825073978,-12.736081597288784,False
1780533000000,-1,1230,1230,0.18986915787206812,146.62671030036756,0.9123719653538869,3.7272312554251443,2,6.9952912966031455,20.433573202323085,16.53616000346858,5.985719459122851,-9.0210717670125,-7.25488519672135,False
1780538100000,-1,1315,1315,0.15960630698542555,146.69180247394291,0.9127769957485022,2.3944918974291527,2,-19.75039372853815,-13.339610874607555,-19.2940649834783,7.306553439954122,0.4972793128044106,-11.697418011280547,False
1780538400000,-1,1320,1320,0.19018773781319775,146.6260253760577,0.9123677034718776,2.4783025540733545,2,-8.966270900948592,-11.803229004393456,-13.41893788057047,20.480380981038326,5.785722535524007,-7.20813919709018,False
1780538700000,-1,1325,1325,0.12582112858065597,146.76453910746068,0.9132295931309292,2.19872894162208,2,-17.79327614987114,-28.81504800505308,-25.469141032626872,-3.9082154579361816,-9.95809093489175,-16.661684273628907,False
1780539000000,-1,1330,1330,0.11405161892454463,146.78989481091597,0.9133873667926791,2.4064564231912087,2,-6.682499302789191,-26.41969483209494,-31.508474882858685,-5.759888420099335,-10.159053672031959,-18.392207905719715,False
1780539300000,-1,1335,1335,0.051818597889299337,146.92411261202108,0.9142225253986991,2.4657191295767005,2,-20.288517021744834,-29.236596688714258,-39.50604150948056,-13.260767967109288,-24.815331255318984,-27.552556269521133,False
1780539600000,-1,1340,1340,0.05524864262963546,152.824351296418,0.9509362479770249,2.9001811420688837,2,-15.853657452404857,-33.618724751772746,-35.512750706148125,-21.50162621309404,-34.39533982621423,-32.56697228832594,False
1780539900000,-1,1345,1345,0.09228607929287909,152.73789825168663,0.9503983014175557,2.9191133114812424,2,-8.476526272833684,-15.153361137532073,-28.472758018037723,-14.117483185706048,-26.25044603872473,-26.891528853638658,False
1780540200000,-1,1350,1350,0.1307542576975206,152.6482090527694,0.9498402181698342,3.013558918007917,2,6.535190646863587,-13.766585307548596,-25.553565296042578,-13.719937285738837,-13.187351105770073,-21.003639343917246,False
1780540500000,-1,1355,1355,0.09911393279182389,152.72197130502767,0.9502991973757643,3.0196560259044842,2,6.703684513464925,-9.160600730734325,-37.949252420806936,-30.48833178633359,-18.187056566083548,-25.84596145770446,False
1780540800000,-1,1360,1360,0.10858962960405277,152.6998733871845,0.950161695001937,2.9695150738177034,2,2.4901700085688816,-5.988467063414715,-32.39234054827733,-23.91550263368014,-18.471110460265283,-24.395284004610218,False
1780541100000,-1,1365,1365,0.12212233165586296,152.66832536490506,0.9499653901743161,2.8370563006722906,2,-1.3176480509347055,5.216681487807406,-24.035167002177673,-28.426411881425917,-22.32422894252739,-22.32422894252739,False
1780541400000,-1,1370,1370,0.17539210524044563,152.54426710553994,0.9491934484340734,2.2725227923725053,2,11.649352863898343,18.360846736003023,-15.319604841033119,-17.47036053961981,-14.180089706943289,-14.180089706943289,False
1780541700000,-1,1375,1375,0.14497103988813023,152.61508903985003,0.949634131767037,2.425066264829817,2,5.55543674402692,8.0469901507918,-7.118564881523071,-26.39889525966055,-18.82938671390333,-18.82938671390333,False
1780542000000,-1,1380,1380,0.1283847939990896,152.65373045256084,0.9498745746003161,2.199794041834898,2,0.956079638601004,-0.3616943899809044,-14.127781767862002,-27.527761665838703,-21.366106533984297,-21.366106533984297,False
1780542300000,-1,1385,1385,0.1733053371198737,152.54912311808118,0.9492236645502024,2.1502891712140477,2,-0.31832451357183267,11.33065752286777,2.1596772291765376,-23.31496431584479,-14.49887575527109,-14.49887575527109,False
1780542600000,-1,1390,1390,0.18838746989616306,152.51403320588963,0.9490053206203364,1.9727997584877988,2,6.626002331469039,12.18512010917605,6.189356026717885,-25.338620573032156,-12.195303771311838,-12.195303771311838,False
1780542900000,-1,1395,1395,0.1831090471216896,152.5263120856819,0.9490817248830076,2.0759254738070823,2,8.353861385395067,9.310739719674554,14.532278323835524,-25.031174464714702,-13.001383972637282,-13.001383972637282,False
1780564500000,-1,315,315,0.011264385442733374,94.9969703620598,0.6093982424494456,3.5647511680695314,3,-27.714660761690713,-35.22429726595,-48.11149807965931,-89.08420971701747,-3.7333694795194106,-13.657457523073013,False
1780564800000,-1,320,320,0.05489216460531445,97.66675071688461,0.6265246776373837,3.738160488227611,3,-13.97039747451867,-22.753558787914628,-44.30574526887332,-81.47679498207827,-1.950137199815405,-19.786725633570423,False
1780565100000,-1,325,325,0.14003179305365354,97.585605252495,0.6260041357380652,3.9854119636249146,3,-7.494399857217449,-13.499979520461558,-30.81706065821588,-73.26965039174182,8.66794009906302,-10.72858524968412,False
1780565400000,-1,330,330,0.18395230364060056,97.54379788699444,0.6257359447109159,4.200496869347785,3,14.213357430497009,-13.540695169140804,-22.202311042095467,-70.69109825818542,16.117722922489584,11.079405391908326,False
1780566000000,-1,340,340,0.1961068761799537,97.53223443438968,0.6256617660537741,3.851441100821403,3,5.472120926464097,-2.026379956983071,-27.448933185265645,-68.34828678169535,21.925769147387307,-8.282701032606976,False
1780566300000,-1,345,345,0.16681862706882622,97.56010294977823,0.6258405404318699,3.185825924835393,3,-1.6712838845778233,12.5396980903969,-22.728769380870872,-67.81055465090557,17.63722434789394,23.675684587819433,False
1780568100000,-1,375,375,0.19857439676239416,97.5298872528545,0.6256467090651481,2.828054897611569,3,-9.491314863991906,3.098096160554231,15.641679169999811,-32.5450733713939,11.645418879052682,10.732707356256865,False
1780568400000,-1,380,380,0.10400192520835813,97.61992838476593,0.6262243159859358,2.7131884994096356,3,-14.308169996456455,-16.150829074901285,4.796390746584223,-39.53060528895325,13.968676441685757,6.398518725378999,False
1780568700000,-1,385,385,0.1853860415614518,97.54243373418991,0.6257271937758245,2.4782433497549823,3,-2.9819220890714426,-13.791417130839534,4.425921791406662,-26.404778256841066,31.778745870905123,-5.157599205014574,False
1780569000000,-1,390,390,0.07666600007456394,97.64598551923054,0.6263914704950267,2.586142590642194,3,-11.889712184139922,-21.36974214793419,-10.465113511087809,-32.644189582657916,25.0561360245094,-22.37199919045585,False
1780569300000,-1,395,395,0.07485942250527694,97.64770807408541,0.6264025205516452,2.328901621817001,3,-2.8448890268273352,-17.148988507702523,-18.04738625764246,-37.36069453137092,12.50148027296727,-17.09504282481733,False
1780569600000,-1,400,400,0.051207830988398595,97.67026525336257,0.6265472231179873,2.286791432143237,3,-13.088069213393894,-16.066088542195935,-14.132327644942322,-41.542469098480026,0.816696926716487,-14.510853826015246,False
1780569900000,-1,405,405,0.02239128526179194,98.068519542274,0.6291019936836759,2.3707932590743384,3,-5.658531128458488,-17.541515481948046,-14.448853851570798,-37.14478276574007,-8.343417515475071,-13.885605867884898,False
1780570200000,-1,410,410,0.024974143187784254,98.29504408552319,0.6305551311679725,2.546234536178577,3,-5.45011849134136,-8.293457019939998,-24.43089147416422,-26.246636805957735,1.6246348421256052,-18.610778256715754,False
1780570500000,-1,415,415,0.08365739957972682,109.73158850627884,0.7039196820914508,2.521668682338745,3,-7.804471036623184,-20.882325704307814,-34.6449431487017,-29.9433971986629,-8.799518703432874,-25.202537190140983,False
1780570800000,-1,420,420,0.11853344765911766,112.42317099057487,0.7211859762594257,2.781955414521174,3,-3.1929839922284486,-8.84970836075527,-30.20053891011454,-32.82011464968204,2.4556264686392826,-36.00194197553197,False
1780571100000,-1,425,425,0.16631750156903158,112.36280929768591,0.7207987606522583,3.214278602722181,3,2.1452067890925797,-3.3060808653684326,-20.449399778793563,-15.325090663288465,9.093818696330747,-34.81521821936839,False
1780571400000,-1,430,430,0.11309118660149238,112.43004986853369,0.7212301037313035,3.3225492894691584,3,0.8282679502480406,-6.976849505698768,-23.031728979704404,-23.1214216719533,2.0095429104838303,-60.82792969144046,True
1780571700000,-1,435,435,0.11811798539104838,112.4236960945158,0.7211893447607315,3.374250302473956,3,-0.04670758560365584,-3.2396766641751285,-20.77550926228744,-5.166326477333838,-0.537305373797814,-67.20358556927542,False
1780572000000,-1,440,440,0.15645542914895524,112.37526193941461,0.7208786433890909,3.320800893631477,3,-1.108130162617016,1.0368389096404584,-7.257478008193541,-2.4645682316459805,-2.691991830912066,-67.02231863209951,False
1780572300000,-1,445,445,0.1578638757031205,112.37348335315858,0.7208672338953529,3.528503897302115,3,5.033795668445418,5.862480551854787,-15.032087375285164,-10.61281866818753,-8.101343378685844,-66.22526204619118,False
1780572600000,-1,450,450,0.19949849873741224,112.32093257143259,0.7205301246812263,3.333026334420127,3,9.149098100467157,9.102347781635434,0.24458410855299206,-10.220785362580198,-12.17727684529546,-55.3279408765639,False
1780572900000,-1,455,455,0.09669073990588328,112.45078470290845,0.7213631160955642,3.5305724689320304,3,-6.716072608418111,-7.823458542771666,-11.126952909481513,-29.154257925421145,-28.765686130831636,-66.61110522612867,False
1780573200000,-1,460,460,0.1130390311542672,125.81478303966382,0.8070921353208828,4.444717302251045,3,-16.771870117324728,-11.746517065595041,-18.715171203115275,-32.821049954919744,-35.705199158979624,-77.43185513505946,False
1780573500000,-1,465,465,0.08229599987345623,125.86346611975785,0.8074044335271651,4.641844706472416,3,-25.30010133279026,-16.174150543226684,-19.408587305593805,-33.82939797302087,-37.88598562606049,-73.37572844935193,False
1780573800000,-1,470,470,0.18089144773262586,125.70746862184656,0.8064037216024443,4.925442309969225,3,-1.3760584972966061,-8.091206934836004,-7.055206953013871,-31.4688619276382,-20.413073194978093,-45.44070253924781,False
1780575300000,-1,495,495,0.1918394677042565,125.69017053880948,0.8062927557331081,4.275591394330247,3,-13.979580151352033,13.787520551962196,-2.408930134566445,-23.179434721821714,-10.700320999690316,-66.73834010765268,False
1780575600000,-1,500,500,0.1817244779062412,125.7061522507232,0.8063952771831547,4.048462033313686,3,-5.326793286671849,0.10471811441092882,-7.9865735500184165,-15.238255320021432,-37.059551441340766,-73.85101406170547,False
1780575900000,-1,505,505,0.19052138198650612,125.69225288762516,0.806306113840252,4.13252789918508,3,-9.972185064768269,-8.168960618122334,-7.039794890025819,-22.061299984121874,-31.4600083373362,-80.29416131655643,False
1780580700000,-1,585,585,0.1632422799719488,125.73536467475232,0.8065826726315904,6.139952173925827,3,-14.279426957480856,-24.78927676473286,-27.28175324625548,10.188179382697449,-42.0765238333809,-103.5759393865776,False
1780581900000,-1,605,605,0.08144188032836218,125.86481919735611,0.8074131134156619,7.279474341250483,3,-17.431596600500086,-49.4823116930021,-32.84757457450049,-17.926217735979577,-87.78564976222202,-126.67939124426209,False
1780582200000,-1,610,610,0.08449046536702805,131.14773035681924,0.841302581293673,7.1011946647682835,3,-21.040596436100458,-49.40899952960876,-41.4914934917876,-28.058562936169594,-91.58691522172191,-134.31716316245402,False
1780590300000,1,745,745,0.8361394734310973,129.86753436549503,0.8330902226875991,2.8331185902528935,3,13.027171757564737,27.34178536950571,6.926706641441349,52.87085410193404,11.260844454861196,-11.94028182680884,False
1780590600000,1,750,750,0.8329983851617124,129.87283220805193,0.8331242079392408,2.6213309088994685,3,12.891590241033146,21.95501098920083,12.678363960481054,45.848130141086244,20.068381077287256,-11.532826891329506,False
1780591200000,1,760,760,0.8102362523602408,129.91123634239574,0.8333705675008427,2.8156660933223483,3,-3.363987452595918,9.65880198073421,9.2232839077111,53.26093521189401,25.90490936537071,-8.57918039973482,False
1780591500000,1,765,765,0.8403132482548097,129.8604954351808,0.8330450684921984,2.9070562810039076,3,0.9500019871144794,13.842816931781687,21.042164203255442,61.00983058883847,25.335362397411743,-12.481643119867103,False
1780591800000,1,770,770,0.8179409040057096,129.89823455763968,0.8332871620538179,2.810261381901154,3,8.187189807069561,5.137268559340935,33.538662952485865,53.31073779106133,34.61379633234118,-9.579142424275267,False
1780592100000,1,775,775,0.8433758725948246,129.85533090798825,0.8330119384483429,2.7148386577358417,3,4.305209036592483,0.9397733170768419,28.284128194617786,54.7100205326978,34.44821476118021,-12.87884482441437,False
1780592400000,1,780,780,0.8232536713525616,129.8892706509969,0.8332296592836478,2.7147586929930037,3,-2.215365108440004,-1.2655735814515179,20.686658839561556,39.820113862665266,38.46384106013456,-10.268552870801306,False
1780592700000,1,785,785,0.8211098343145548,129.89288766691197,0.8332528621619413,2.0277175445825284,3,0.4116384525554295,8.599165275837706,17.550635554723915,35.33680825310137,38.23016954203284,-9.990369634800267,False
1780593000000,1,790,790,0.871574796373444,129.80779814057107,0.8327070194092158,2.0485458535518837,3,3.6617805785210678,7.968566088196738,17.63506474912413,21.944982848629557,27.939399853398328,-16.5345708059117,False
1780593300000,1,795,795,0.8694436148079101,129.8113892945933,0.8327300563854602,2.0675664668750944,3,5.999578066826494,3.782883832794681,17.630937341412967,14.754917047068439,30.257869556320482,-16.25837659766316,False
1780593600000,1,800,800,0.855833919703552,129.83432703984215,0.8328772002531764,2.0966775737594268,3,4.510411722769003,4.922235841213762,10.062033085298516,8.852058431676468,29.402552631347945,-14.494243856829625,False
1780593900000,1,805,805,0.8651610029208802,129.81860632372727,0.8327763530710616,2.142922471621641,3,-0.8325604058057046,2.828915307364621,3.768954478353681,10.698271763995848,25.259173253224798,-15.703317796169625,False
1780594200000,1,810,810,0.9200503181585792,129.7261679397091,0.8321833679627908,2.1903369137348596,3,6.569326469569869,12.57284585509666,11.305681087487862,23.998378801932674,18.288721513983752,-22.812716648900057,False
1780594500000,1,815,815,0.9623778114132077,129.65497460710355,0.8317266682217508,2.215043905101377,3,13.83305448033001,18.349705480207312,26.96464997106407,29.842892887428363,17.82974953650207,-28.288167161408808,False
1780594800000,1,820,820,0.922849708671024,129.7214570504647,0.8321531479714062,2.243398722236704,3,7.4890673811034425,6.655883465198631,14.629753338124551,23.86653068269018,20.44293485184534,-23.17502924171766,False
1780595100000,1,825,825,0.9875217041353014,129.61272046138362,0.8314556111339322,2.135146532707024,3,8.752804348342025,15.327880820839024,19.116563012888665,40.19895260193529,4.3501026949011035,-31.537916475994354,False
1780595400000,1,830,830,0.9944898072824658,129.60101548339227,0.8313805246023445,2.1538478803563352,3,4.1634800090117885,18.00229385392038,22.933390848738355,56.548969327827606,7.959050532475587,-32.43814161500658,False
1780595700000,1,835,835,0.9861604527148756,132.66076713424582,0.8510085955950867,2.1469718153029183,3,11.258684849020373,18.75618393506917,21.59040520801625,49.93559998150321,5.800114382126242,-34.394989855620615,False
1780596000000,1,840,840,0.9910122920835427,135.33541683066426,0.8681662672340161,2.0596323125218547,3,6.206933860297692,14.965171016405598,27.556832350339455,48.300497068853865,-2.7641753821583404,-49.228943916156396,False
1780596300000,1,845,845,0.9955825215645411,140.99984148264753,0.9045031147592563,1.7892071698630447,3,11.653679644589854,15.82201163982555,34.20075004540335,51.81141009010126,-15.825523180983403,-61.88631455281701,False
1780596600000,1,850,850,0.986151573961091,145.48558269012145,0.9332787988415921,1.6312879462439758,3,12.8301088283167,24.103238692523288,30.775164992511428,48.464501944365246,-7.9250182886292375,-62.91570315760664,False
1780596900000,1,855,855,0.9860779137383557,146.88347975143202,0.9422462007391598,1.5955051352681962,3,10.877035046668038,17.090720210677368,32.44479748377049,50.13293804433383,-1.1511706488487317,-72.16546334127271,False
1780597200000,1,860,860,0.9825973921729507,146.89098927591206,0.9422943737598606,1.68469806495063,3,4.015685550851078,15.674044946738519,33.704555676961064,43.80050239769506,-2.745919816652398,-71.08113452865217,False
1780597500000,1,865,865,0.9573864649851926,146.94540695181468,0.9426434589562289,1.617146434713244,3,-2.827064800544621,9.999416872865652,28.77435589814681,32.55415530025285,0.6054794514276374,-77.37129654545538,False
1780597800000,1,870,870,0.9712372016695768,146.9155052076194,0.9424516415720605,1.7437808719507764,3,-2.1798554306518003,8.694808579625679,23.672991525767184,35.005436542512314,-14.225216566359222,-79.10184787941365,False
1780598100000,1,875,875,0.9534087260532966,146.95399656671745,0.9426985606737376,2.0404955729012606,3,-4.287552041960518,-0.2735882371862619,15.547990531012967,42.554565114318876,-14.916700915281744,-78.69268296582965,False
1780598400000,1,880,880,0.933533409439546,146.9969308012575,0.9429739804789156,2.0574449103305366,3,-3.505096954199427,-6.33117084112178,17.7568076792034,32.41253878897066,-18.805942294947144,-72.81607891350683,False
1780598700000,1,885,885,0.9346750026756034,146.99446407683791,0.9429581566319005,2.2303834040029233,3,-5.371553936701634,-7.550238446250024,9.527577863146508,28.662354330293294,-30.176905236493077,-75.71478703098045,False
1780599000000,1,890,890,0.968911651385967,146.92052488538104,0.9424838424179817,2.2147015395426117,3,2.278216836111291,-2.0103120031733646,13.660581971495223,36.62530116679052,-42.174592540054064,-75.44084085020609,False
1780599300000,1,895,895,0.9517743747993274,146.95752611099707,0.942721202428232,2.2499267210813576,3,2.6813659227409303,-0.8246708762127408,9.17392137386619,30.78413344986375,-39.955764898627066,-70.5730083964784,False
1780599600000,1,900,900,0.8994862830437689,147.0705370030965,0.9434461585901027,2.267830073645581,3,-5.172546983831516,-10.541322459021174,-1.8556793574919794,25.696039328353404,-35.872414302283715,-61.00874761057362,False
1780599900000,1,905,905,0.9301576825657295,147.00422546683245,0.9430207751963017,2.1752460853999747,3,-5.69375344046108,-3.4168337648443625,-3.6903285214784365,30.497800323590063,-40.365065387965025,-67.90213593964145,False
1780600200000,1,910,910,0.9288377153865338,147.007078003241,0.9430390739974873,2.2281117175937206,3,-3.3707147245543023,-0.6902526137742004,-7.020986444173927,23.732571346715137,-40.17180413185662,-71.86694393617965,False
1780600500000,1,915,915,0.8933078555884502,147.08390199723655,0.9435318939973295,2.1886133558045793,3,-0.9086646436884394,-6.080741616464325,-13.626388957800328,18.774197982953655,-34.96692697961934,-72.42856348283033,False
1780600800000,1,920,920,0.8475772359173752,147.18290071894785,0.944166963166227,2.042796896997205,3,-12.139674598246053,-17.82651600730656,-19.833244324569677,13.804464283631024,-28.259697142474227,-72.02804881514591,False
1780601100000,1,925,925,0.922683814348401,147.02037845185836,0.9431243953501612,2.3665066263664465,3,-0.9046670099366327,-4.275076797050081,-5.0993951201294685,23.660287597011553,-39.27068981167348,-86.42908507960124,False
1780601400000,1,930,930,0.9782406086118899,146.90039049321604,0.9423546818442141,2.3299988407946643,3,12.492240722055126,11.582440952619955,1.0289090691051328,24.704336330438892,-47.399954537444835,-90.64702911372291,False
1780601700000,1,935,935,0.9639038029324628,146.93133544247993,0.9425531913084869,2.4599862834826327,3,17.121281563958757,4.960822287021216,1.542293491667568,17.0926819791406,-45.303413456670995,-92.17672934154764,False
1780602000000,1,940,940,0.961506903071601,146.9365102480527,0.9425863872873592,2.38569027037444,3,5.707785196755744,4.802601822320174,4.112017707700311,21.876127017665947,-44.952816906138615,-93.81873376947291,False
1780602300000,1,945,945,0.8744113659876542,147.12479341247675,0.9437942092741607,2.8561686128830432,3,-15.252556286114993,-2.7793694245348277,-8.858420978266057,0.6607169553185521,-32.19650615356229,-84.79023442191203,False
1780602600000,1,950,950,0.8519028040383811,147.173530921057,0.9441068566349867,3.0470837453681203,3,-16.45645633839954,0.6366496633081198,-17.19100126854056,-3.553903205244513,-28.89450723795095,-86.38884387777823,False
1780602900000,1,955,955,0.8055991580749837,147.2738932350305,0.9447506731431397,3.005505938683913,3,-22.908539970446505,-17.213830476223713,-21.481548228547975,-12.327333858125344,-22.094893109887437,-75.51655260034873,False
1780618200000,-1,1210,1210,0.1751966572722995,148.65402441023573,0.9536041082507467,2.473192101816191,3,-17.45710805986733,-21.924643953975533,-39.2053829865735,-55.165142567772385,44.10108722910366,19.98080373854405,False
1780618500000,-1,1215,1215,0.11582043095144617,148.78535002256487,0.9544465519311814,2.506355198216783,3,-21.03889774489165,-27.046629182740922,-42.23320975796585,-56.06558389411154,38.17000282777649,11.164142789031883,False
1780618800000,-1,1220,1220,0.11542131925368279,148.78623354458483,0.9544522196568371,2.5796722764836746,3,-13.500351622041107,-22.193463460972175,-35.992026320835755,-56.70226281598967,28.023813573466725,11.104826758034925,False
1780619100000,-1,1225,1225,0.07771975669794164,148.8697416315204,0.9549879175976758,2.5727209903225865,3,-14.490333557414248,-31.922145685407965,-38.12738192804033,-52.29630921059547,19.03923225679227,5.498437600617301,False
1780619400000,-1,1230,1230,0.10030635724732759,148.81970158148448,0.9546669145338121,2.7226099441297786,3,-2.30826688634278,-23.342308292136906,-38.67240913881132,-49.24090176184115,15.324750048694158,8.857920547157283,False
1780619700000,-1,1235,1235,0.10658512004566366,148.8057971141435,0.9545777184475844,3.00135955432999,3,-1.3147047990103022,-14.813281523345934,-34.10461481975213,-46.11431625092366,18.280548775458925,9.7914092402962,False
1780620000000,-1,1240,1240,0.04967937283721389,148.93191124282885,0.9553867308621485,3.1008679591597055,3,-4.174364700595401,-18.658649464319275,-40.54238499367813,-57.52663816576798,0.3788914744573546,1.324625847159977,False
1780620300000,-1,1245,1245,0.04260238664335915,148.9476101582841,0.9554874381947123,3.190553076462246,3,-8.587487685349782,-10.893772350346609,-37.91093755097119,-55.83772321243408,-9.17605166751212,0.27066529529662375,False
1780620600000,-1,1250,1250,0.03430296133638212,149.4498699440155,0.958709396005695,3.5471009630118986,3,-11.216108887133203,-12.529339098925618,-34.694995616949555,-62.80040541135512,-12.784545318569318,-1.4262993997737894,False
1780620900000,-1,1255,1255,0.04485008087190749,154.690163793455,0.9923254771248724,3.485525349882944,3,-6.12867752198043,-10.300483889064127,-42.18974821973865,-68.52769180457518,-14.854609833403476,-4.806997728712403,False
1780621200000,-1,1260,1260,0.024607400692938743,154.73861777014383,0.9926363056504698,3.459922310319514,3,-8.204977651017353,-16.785419321913018,-40.088546570786754,-73.56400855963119,-22.843632001878778,-7.940827787173976,True
1780621500000,-1,1265,1265,0.04163534110907364,158.28401673539497,1.0153797667310878,2.9308349833297824,3,-7.260375472818437,-18.468341043765825,-33.254264893596286,-71.89947083172221,-21.454577401431862,-8.69298630705062,False
1780621800000,-1,1270,1270,0.008582852774778401,158.36686922339857,1.0159112590553117,2.8788729269643447,3,-9.112262785111458,-15.235355695081276,-33.86557804326284,-72.93818973411193,-34.88060708752183,-13.93195567795047,False
1780622100000,-1,1275,1275,0.023792823161957535,161.21428856029374,1.0341772346207123,2.748201225044496,3,-6.347743044636811,-14.5475123866734,-25.42543700819966,-67.55126698473002,-36.50158681294702,-14.29764661049271,False
1780622400000,-1,1280,1280,0.039545284442616936,162.61971617030164,1.0431929444077142,2.2197267180446567,3,-4.4259373156319,-11.68309939177714,-24.197800339302855,-60.10273387346721,-35.58280037836204,-13.124732547036277,False
1780622700000,-1,1285,1285,0.016408958732181757,170.24341285430106,1.0920983709964802,2.3225469350330092,3,-10.270290116989322,-19.373194343857982,-29.65372290530066,-67.66804295146089,-46.18874674351847,-24.227127758016387,False
1780623000000,-1,1290,1290,0.06007951322036081,181.26350767159374,1.1627914298139277,3.2193931897173487,3,-12.77705203273749,-19.116684533058148,-35.870015698378225,-74.40370684489884,-45.28390757543299,-27.109336383386307,False
1780623300000,-1,1295,1295,0.11594085744940397,181.08015273206988,1.1616152220099902,3.308745817976087,3,-3.8352938015295823,-8.25953364016585,-26.71262069551816,-60.726133151305376,-32.10700227135321,-16.966533512645654,False
1780623600000,-1,1300,1300,0.13469113302664995,181.01869140571986,1.1612209523389307,3.259786450429599,3,10.646060180370398,0.36483625071470627,-14.871075285370905,-55.353169393099755,-29.9999524433181,-13.566624467593602,False
