c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,ts,cet,ny,dir,inst
87021.0,1666077650193.0,-5.304383244039313,0.0,0.0,18.244873,0.0,0.0,0.0,,0.0,2022-10-18 07:20:50.193000+00:00,2022-10-18 09:20:50.193000+02:00,2022-10-18 03:20:50.193000-04:00,0,
92280.0,1666566000629.0,-5.304383244039313,-5.203115,48.166676,19.19059,103.0,136.0,2.0,+NASDAQ 100 (Mini),0.0,2022-10-23 23:00:00.629000+00:00,2022-10-24 01:00:00.629000+02:00,2022-10-23 19:00:00.629000-04:00,1,NASDAQ 100 (Mini)
92417.0,1666574220216.0,-10.231505103480476,-0.97869706,21.612022,19.19059,104.0,1.0,1.0,+NASDAQ 100 (Mini),0.0,2022-10-24 01:17:00.216000+00:00,2022-10-24 03:17:00.216000+02:00,2022-10-23 21:17:00.216000-04:00,1,NASDAQ 100 (Mini)
92418.0,1666574291344.0,-11.110066735595547,0.0,0.0,19.19059,0.0,0.0,0.0,,0.0,2022-10-24 01:18:11.344000+00:00,2022-10-24 03:18:11.344000+02:00,2022-10-23 21:18:11.344000-04:00,0,
93840.0,1666659600134.0,-11.110066735595547,-5.2719088,28.991058,19.491995,106.0,16.0,3.0,+NASDAQ 100 (Mini),0.0,2022-10-25 01:00:00.134000+00:00,2022-10-25 03:00:00.134000+02:00,2022-10-24 21:00:00.134000-04:00,1,NASDAQ 100 (Mini)
93856.0,1666660560199.0,-15.804576284517413,5.5534024,15.175641,19.491995,108.0,750.0,1.0,+NASDAQ 100 (Mini),0.0,2022-10-25 01:16:00.199000+00:00,2022-10-25 03:16:00.199000+02:00,2022-10-24 21:16:00.199000-04:00,1,NASDAQ 100 (Mini)
94606.0,1666705571955.0,-11.128865494877438,0.0,0.0,19.491995,0.0,0.0,0.0,,0.0,2022-10-25 13:46:11.955000+00:00,2022-10-25 15:46:11.955000+02:00,2022-10-25 09:46:11.955000-04:00,0,
101760.0,1667307600238.0,-11.128865494877438,-6.966332,25.63302,20.514969,110.0,45.0,1.0,+NASDAQ 100 (Mini),0.0,2022-11-01 13:00:00.238000+00:00,2022-11-01 14:00:00.238000+01:00,2022-11-01 09:00:00.238000-04:00,1,NASDAQ 100 (Mini)
101806.0,1667310357307.0,-17.319923551712368,0.0,0.0,20.514969,0.0,0.0,0.0,,0.0,2022-11-01 13:45:57.307000+00:00,2022-11-01 14:45:57.307000+01:00,2022-11-01 09:45:57.307000-04:00,0,
103740.0,1667426401808.0,-17.319923551712368,2.8664427,98.17478,21.504675,112.0,8.0,3.0,-NASDAQ 100 (Mini),0.0,2022-11-02 22:00:01.808000+00:00,2022-11-02 23:00:01.808000+01:00,2022-11-02 18:00:01.808000-04:00,-1,NASDAQ 100 (Mini)
103749.0,1667426940091.0,-14.949946507139922,-5.5181274,35.3743,21.504675,113.0,212.0,2.0,-NASDAQ 100 (Mini),0.0,2022-11-02 22:09:00.091000+00:00,2022-11-02 23:09:00.091000+01:00,2022-11-02 18:09:00.091000-04:00,-1,NASDAQ 100 (Mini)
103961.0,1667439660300.0,-19.64311704454167,5.105735,16.14421,21.504675,114.0,784.0,1.0,-NASDAQ 100 (Mini),0.0,2022-11-03 01:41:00.300000+00:00,2022-11-03 02:41:00.300000+01:00,2022-11-02 21:41:00.300000-04:00,-1,NASDAQ 100 (Mini)
104745.0,1667486720045.0,-15.540307673027042,0.0,0.0,21.504675,0.0,0.0,0.0,,0.0,2022-11-03 14:45:20.045000+00:00,2022-11-03 15:45:20.045000+01:00,2022-11-03 10:45:20.045000-04:00,0,
111840.0,1668088800386.0,-15.540307673027055,3.9092023,94.33685,22.833313,116.0,23.0,3.0,+NASDAQ 100 (Mini),0.0,2022-11-10 14:00:00.386000+00:00,2022-11-10 15:00:00.386000+01:00,2022-11-10 09:00:00.386000-05:00,1,NASDAQ 100 (Mini)
111864.0,1668090240246.0,-12.238607418377567,2.9120047,76.32518,22.833313,117.0,6.0,2.0,+NASDAQ 100 (Mini),0.0,2022-11-10 14:24:00.246000+00:00,2022-11-10 15:24:00.246000+01:00,2022-11-10 09:24:00.246000-05:00,1,NASDAQ 100 (Mini)
111871.0,1668090660152.0,-9.682991526924711,-1.6494542,34.896862,22.833313,118.0,5.0,1.0,+NASDAQ 100 (Mini),0.0,2022-11-10 14:31:00.152000+00:00,2022-11-10 15:31:00.152000+01:00,2022-11-10 09:31:00.152000-05:00,1,NASDAQ 100 (Mini)
111877.0,1668091002114.0,-11.172729266535208,0.0,0.0,22.833313,0.0,0.0,0.0,,0.0,2022-11-10 14:36:42.114000+00:00,2022-11-10 15:36:42.114000+01:00,2022-11-10 09:36:42.114000-05:00,0,
114930.0,1668447000418.0,-11.172729266535198,4.022034,23.343332,23.581963,120.0,50.0,2.0,+NASDAQ 100 (Mini),0.0,2022-11-14 17:30:00.418000+00:00,2022-11-14 18:30:00.418000+01:00,2022-11-14 12:30:00.418000-05:00,1,NASDAQ 100 (Mini)
114981.0,1668450060082.0,-7.600066089058566,-0.6994842,15.982544,23.581963,121.0,85.0,1.0,+NASDAQ 100 (Mini),0.0,2022-11-14 18:21:00.082000+00:00,2022-11-14 19:21:00.082000+01:00,2022-11-14 13:21:00.082000-05:00,1,NASDAQ 100 (Mini)
115066.0,1668455175821.0,-8.246389071654747,0.0,0.0,23.581963,0.0,0.0,0.0,,0.0,2022-11-14 19:46:15.821000+00:00,2022-11-14 20:46:15.821000+01:00,2022-11-14 14:46:15.821000-05:00,0,
126840.0,1669334400443.0,-8.246389071654747,-1.4831903,24.41903,24.984098,123.0,329.0,2.0,+NASDAQ 100 (Mini),0.0,2022-11-25 00:00:00.443000+00:00,2022-11-25 01:00:00.443000+01:00,2022-11-24 19:00:00.443000-05:00,1,NASDAQ 100 (Mini)
127170.0,1669354200403.0,-9.607269678415575,0.015085496,6.7315216,24.984098,124.0,36.0,1.0,+NASDAQ 100 (Mini),0.0,2022-11-25 05:30:00.403000+00:00,2022-11-25 06:30:00.403000+01:00,2022-11-25 00:30:00.403000-05:00,1,NASDAQ 100 (Mini)
127207.0,1669356417488.0,-9.593633486856701,0.0,0.0,24.984098,0.0,0.0,0.0,,0.0,2022-11-25 06:06:57.488000+00:00,2022-11-25 07:06:57.488000+01:00,2022-11-25 01:06:57.488000-05:00,0,
130680.0,1669737600318.0,-9.593633486856701,4.080305,35.305676,25.401878,126.0,3.0,3.0,-NASDAQ 100 (Mini),0.0,2022-11-29 16:00:00.318000+00:00,2022-11-29 17:00:00.318000+01:00,2022-11-29 11:00:00.318000-05:00,-1,NASDAQ 100 (Mini)
130684.0,1669737840111.0,-5.904778110960784,2.7945368,21.435427,25.401878,127.0,6.0,2.0,-NASDAQ 100 (Mini),0.0,2022-11-29 16:04:00.111000+00:00,2022-11-29 17:04:00.111000+01:00,2022-11-29 11:04:00.111000-05:00,-1,NASDAQ 100 (Mini)
130690.0,1669738200133.0,-3.2752525330929205,-0.24550053,5.9844713,25.401878,128.0,349.0,1.0,-NASDAQ 100 (Mini),0.0,2022-11-29 16:10:00.133000+00:00,2022-11-29 17:10:00.133000+01:00,2022-11-29 11:10:00.133000-05:00,-1,NASDAQ 100 (Mini)
131040.0,1669759200000.0,-3.5127123069618738,0.028733382,2.2016993,25.550116,129.0,60.0,1.0,-NASDAQ 100 (Mini),0.0,2022-11-29 22:00:00+00:00,2022-11-29 23:00:00+01:00,2022-11-29 17:00:00-05:00,-1,NASDAQ 100 (Mini)
131100.0,1669762800000.0,-3.4849882460754045,-1.067033,6.25872,25.550116,130.0,495.0,1.0,-NASDAQ 100 (Mini),0.0,2022-11-29 23:00:00+00:00,2022-11-30 00:00:00+01:00,2022-11-29 18:00:00-05:00,-1,NASDAQ 100 (Mini)
131595.0,1669792527866.0,-4.51483535420012,0.0,0.0,25.550116,0.0,0.0,0.0,,0.0,2022-11-30 07:15:27.866000+00:00,2022-11-30 08:15:27.866000+01:00,2022-11-30 02:15:27.866000-05:00,0,
132540.0,1669849201501.0,-4.51483535420012,-4.7830033,33.055912,25.57106,132.0,564.0,2.0,+NASDAQ 100 (Mini),0.0,2022-11-30 23:00:01.501000+00:00,2022-12-01 00:00:01.501000+01:00,2022-11-30 18:00:01.501000-05:00,1,NASDAQ 100 (Mini)
133105.0,1669883100173.0,-9.081893884363424,-1.065988,35.78168,25.57106,133.0,40.0,1.0,+NASDAQ 100 (Mini),0.0,2022-12-01 08:25:00.173000+00:00,2022-12-01 09:25:00.173000+01:00,2022-12-01 03:25:00.173000-05:00,1,NASDAQ 100 (Mini)
133145.0,1669885514270.0,-10.051069962715964,0.0,0.0,25.57106,0.0,0.0,0.0,,0.0,2022-12-01 09:05:14.270000+00:00,2022-12-01 10:05:14.270000+01:00,2022-12-01 04:05:14.270000-05:00,0,
138120.0,1670356800109.0,-10.051069962715964,-3.293303,33.555084,25.820663,135.0,119.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-06 20:00:00.109000+00:00,2022-12-06 21:00:00.109000+01:00,2022-12-06 15:00:00.109000-05:00,-1,NASDAQ 100 (Mini)
138240.0,1670364000000.0,-13.01336087688859,-0.36154097,10.949759,25.957762,136.0,60.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-06 22:00:00+00:00,2022-12-06 23:00:00+01:00,2022-12-06 17:00:00-05:00,-1,NASDAQ 100 (Mini)
138300.0,1670367600000.0,-13.327853210642571,-1.5363114,24.579142,25.957762,137.0,61.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-06 23:00:00+00:00,2022-12-07 00:00:00+01:00,2022-12-06 18:00:00-05:00,-1,NASDAQ 100 (Mini)
138361.0,1670371260077.0,-14.659407319691164,6.593115,19.594294,25.957762,138.0,809.0,1.0,-NASDAQ 100 (Mini),0.0,2022-12-07 00:01:00.077000+00:00,2022-12-07 01:01:00.077000+01:00,2022-12-06 19:01:00.077000-05:00,-1,NASDAQ 100 (Mini)
139170.0,1670419819028.0,-9.032803834947067,0.0,0.0,25.957762,0.0,0.0,0.0,,0.0,2022-12-07 13:30:19.028000+00:00,2022-12-07 14:30:19.028000+01:00,2022-12-07 08:30:19.028000-05:00,0,
144960.0,1670940000330.0,-9.032803834947057,2.2977726,87.0449,26.812603,140.0,13.0,3.0,+NASDAQ 100 (Mini),0.0,2022-12-13 14:00:00.330000+00:00,2022-12-13 15:00:00.330000+01:00,2022-12-13 09:00:00.330000-05:00,1,NASDAQ 100 (Mini)
144974.0,1670940840252.0,-6.942584418817566,-4.714679,49.180134,26.812603,141.0,18.0,2.0,+NASDAQ 100 (Mini),0.0,2022-12-13 14:14:00.252000+00:00,2022-12-13 15:14:00.252000+01:00,2022-12-13 09:14:00.252000-05:00,1,NASDAQ 100 (Mini)
144993.0,1670941980070.0,-11.329942425682681,-0.51172465,31.821417,26.812603,142.0,1.0,1.0,+NASDAQ 100 (Mini),0.0,2022-12-13 14:33:00.070000+00:00,2022-12-13 15:33:00.070000+01:00,2022-12-13 09:33:00.070000-05:00,1,NASDAQ 100 (Mini)
144995.0,1670942074195.0,-11.783688943196601,0.0,0.0,26.812603,0.0,0.0,0.0,,0.0,2022-12-13 14:34:34.195000+00:00,2022-12-13 15:34:34.195000+01:00,2022-12-13 09:34:34.195000-05:00,0,
148080.0,1671127200170.0,-11.783688943196612,2.6249223,36.077137,27.593834,144.0,7.0,3.0,-NASDAQ 100 (Mini),0.0,2022-12-15 18:00:00.170000+00:00,2022-12-15 19:00:00.170000+01:00,2022-12-15 13:00:00.170000-05:00,-1,NASDAQ 100 (Mini)
148088.0,1671127680107.0,-9.468079318544554,-2.0078607,31.031143,27.593834,145.0,231.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-15 18:08:00.107000+00:00,2022-12-15 19:08:00.107000+01:00,2022-12-15 13:08:00.107000-05:00,-1,NASDAQ 100 (Mini)
148320.0,1671141600000.0,-11.285834046684739,-0.33216217,8.031227,28.047812,146.0,60.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-15 22:00:00+00:00,2022-12-15 23:00:00+01:00,2022-12-15 17:00:00-05:00,-1,NASDAQ 100 (Mini)
148380.0,1671145200000.0,-11.58050895989332,9.014292,23.25343,28.047812,147.0,626.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-15 23:00:00+00:00,2022-12-16 00:00:00+01:00,2022-12-15 18:00:00-05:00,-1,NASDAQ 100 (Mini)
149006.0,1671182760396.0,-3.610118148535213,-2.378561,15.707192,28.047812,148.0,160.0,1.0,-NASDAQ 100 (Mini),0.0,2022-12-16 09:26:00.396000+00:00,2022-12-16 10:26:00.396000+01:00,2022-12-16 04:26:00.396000-05:00,-1,NASDAQ 100 (Mini)
149166.0,1671192361171.0,-5.902810414512826,0.0,0.0,28.047812,0.0,0.0,0.0,,0.0,2022-12-16 12:06:01.171000+00:00,2022-12-16 13:06:01.171000+01:00,2022-12-16 07:06:01.171000-05:00,0,
150780.0,1671462000274.0,-5.902810414512826,2.6772103,16.985624,28.2703,150.0,5.0,3.0,-NASDAQ 100 (Mini),0.0,2022-12-19 15:00:00.274000+00:00,2022-12-19 16:00:00.274000+01:00,2022-12-19 10:00:00.274000-05:00,-1,NASDAQ 100 (Mini)
150786.0,1671462360084.0,-3.3836307417891676,-3.7198606,18.252089,28.2703,151.0,16.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-19 15:06:00.084000+00:00,2022-12-19 16:06:00.084000+01:00,2022-12-19 10:06:00.084000-05:00,-1,NASDAQ 100 (Mini)
150802.0,1671463320101.0,-6.977625001740407,1.7145483,6.1046405,28.2703,152.0,37.0,1.0,-NASDAQ 100 (Mini),0.0,2022-12-19 15:22:00.101000+00:00,2022-12-19 16:22:00.101000+01:00,2022-12-19 10:22:00.101000-05:00,-1,NASDAQ 100 (Mini)
150839.0,1671465540115.0,-5.382711407713936,0.0,0.0,28.2703,0.0,0.0,0.0,,0.0,2022-12-19 15:59:00.115000+00:00,2022-12-19 16:59:00.115000+01:00,2022-12-19 10:59:00.115000-05:00,0,
155160.0,1671724800164.0,-5.382711407713936,3.5867472,22.575542,29.27124,154.0,41.0,3.0,-NASDAQ 100 (Mini),0.0,2022-12-22 16:00:00.164000+00:00,2022-12-22 17:00:00.164000+01:00,2022-12-22 11:00:00.164000-05:00,-1,NASDAQ 100 (Mini)
155201.0,1671727260204.0,-1.9890285824372245,2.4376054,15.788523,29.27124,155.0,46.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-22 16:41:00.204000+00:00,2022-12-22 17:41:00.204000+01:00,2022-12-22 11:41:00.204000-05:00,-1,NASDAQ 100 (Mini)
155248.0,1671730080131.0,0.40009217435141853,-1.231709,9.077677,29.27124,156.0,145.0,1.0,-NASDAQ 100 (Mini),0.0,2022-12-22 17:28:00.131000+00:00,2022-12-22 18:28:00.131000+01:00,2022-12-22 12:28:00.131000-05:00,-1,NASDAQ 100 (Mini)
155393.0,1671738791940.0,-0.836544788044169,0.0,0.0,29.27124,0.0,0.0,0.0,,0.0,2022-12-22 19:53:11.940000+00:00,2022-12-22 20:53:11.940000+01:00,2022-12-22 14:53:11.940000-05:00,0,
156510.0,1671805800148.0,-0.836544788044169,-2.8951468,32.87761,29.430395,158.0,1.0,3.0,-NASDAQ 100 (Mini),0.0,2022-12-23 14:30:00.148000+00:00,2022-12-23 15:30:00.148000+01:00,2022-12-23 09:30:00.148000-05:00,-1,NASDAQ 100 (Mini)
156512.0,1671805920124.0,-3.707472459395822,0.50852156,29.662933,29.430395,159.0,1.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-23 14:32:00.124000+00:00,2022-12-23 15:32:00.124000+01:00,2022-12-23 09:32:00.124000-05:00,-1,NASDAQ 100 (Mini)
156514.0,1671806040112.0,-3.217804218316578,1.6543444,16.42461,29.430395,160.0,7.0,1.0,-NASDAQ 100 (Mini),0.0,2022-12-23 14:34:00.112000+00:00,2022-12-23 15:34:00.112000+01:00,2022-12-23 09:34:00.112000-05:00,-1,NASDAQ 100 (Mini)
156522.0,1671806510123.0,-1.6166932982424997,0.0,0.0,29.430395,0.0,0.0,0.0,,0.0,2022-12-23 14:41:50.123000+00:00,2022-12-23 15:41:50.123000+01:00,2022-12-23 09:41:50.123000-05:00,0,
159480.0,1672156800096.0,-1.6166932982424997,2.381815,24.261827,29.96578,162.0,104.0,3.0,-NASDAQ 100 (Mini),0.0,2022-12-27 16:00:00.096000+00:00,2022-12-27 17:00:00.096000+01:00,2022-12-27 11:00:00.096000-05:00,-1,NASDAQ 100 (Mini)
159584.0,1672163040184.0,0.7266149357890272,1.9269257,18.801115,29.96578,163.0,255.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-27 17:44:00.184000+00:00,2022-12-27 18:44:00.184000+01:00,2022-12-27 12:44:00.184000-05:00,-1,NASDAQ 100 (Mini)
159840.0,1672178400000.0,2.667541918333849,-0.08571186,5.402255,30.153805,164.0,60.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-27 22:00:00+00:00,2022-12-27 23:00:00+01:00,2022-12-27 17:00:00-05:00,-1,NASDAQ 100 (Mini)
159900.0,1672182000000.0,2.5795436626983914,3.44862,17.748814,30.153805,165.0,1018.0,2.0,-NASDAQ 100 (Mini),0.0,2022-12-27 23:00:00+00:00,2022-12-28 00:00:00+01:00,2022-12-27 18:00:00-05:00,-1,NASDAQ 100 (Mini)
160918.0,1672243080130.0,6.1171224267349,0.31473255,8.7617,30.153805,166.0,1.0,1.0,-NASDAQ 100 (Mini),0.0,2022-12-28 15:58:00.130000+00:00,2022-12-28 16:58:00.130000+01:00,2022-12-28 10:58:00.130000-05:00,-1,NASDAQ 100 (Mini)
160919.0,1672243140156.0,6.451107560234148,0.0,0.0,30.153805,0.0,0.0,0.0,,0.0,2022-12-28 15:59:00.156000+00:00,2022-12-28 16:59:00.156000+01:00,2022-12-28 10:59:00.156000-05:00,0,
169830.0,1672950600115.0,6.451107560234148,2.501589,27.02266,31.469696,168.0,25.0,3.0,-NASDAQ 100 (Mini),0.0,2023-01-05 20:30:00.115000+00:00,2023-01-05 21:30:00.115000+01:00,2023-01-05 15:30:00.115000-05:00,-1,NASDAQ 100 (Mini)
169855.0,1672952100170.0,9.11407681752674,-1.5966126,14.925268,31.469696,169.0,64.0,2.0,-NASDAQ 100 (Mini),0.0,2023-01-05 20:55:00.170000+00:00,2023-01-05 21:55:00.170000+01:00,2023-01-05 15:55:00.170000-05:00,-1,NASDAQ 100 (Mini)
169920.0,1672956000000.0,7.371947714743277,-0.29949918,4.869756,31.84729,170.0,60.0,2.0,-NASDAQ 100 (Mini),0.0,2023-01-05 22:00:00+00:00,2023-01-05 23:00:00+01:00,2023-01-05 17:00:00-05:00,-1,NASDAQ 100 (Mini)
169980.0,1672959600000.0,7.050369621011132,4.6941733,16.17172,31.84729,171.0,860.0,2.0,-NASDAQ 100 (Mini),0.0,2023-01-05 23:00:00+00:00,2023-01-06 00:00:00+01:00,2023-01-05 18:00:00-05:00,-1,NASDAQ 100 (Mini)
170840.0,1673011200228.0,12.075499600307316,-3.246017,8.85603,31.84729,172.0,10.0,1.0,-NASDAQ 100 (Mini),0.0,2023-01-06 13:20:00.228000+00:00,2023-01-06 14:20:00.228000+01:00,2023-01-06 08:20:00.228000-05:00,-1,NASDAQ 100 (Mini)
170850.0,1673011802091.0,8.437509791020247,0.0,0.0,31.84729,0.0,0.0,0.0,,0.0,2023-01-06 13:30:02.091000+00:00,2023-01-06 14:30:02.091000+01:00,2023-01-06 08:30:02.091000-05:00,0,
172440.0,1673280000103.0,8.437509791020247,2.3243477,25.001749,32.075726,174.0,7.0,3.0,+NASDAQ 100 (Mini),0.0,2023-01-09 16:00:00.103000+00:00,2023-01-09 17:00:00.103000+01:00,2023-01-09 11:00:00.103000-05:00,1,NASDAQ 100 (Mini)
172447.0,1673280420245.0,10.957974642265068,-4.3596773,16.729548,32.075726,175.0,158.0,2.0,+NASDAQ 100 (Mini),0.0,2023-01-09 16:07:00.245000+00:00,2023-01-09 17:07:00.245000+01:00,2023-01-09 11:07:00.245000-05:00,1,NASDAQ 100 (Mini)
172606.0,1673289960178.0,6.120565188843874,-0.34100702,10.598869,32.075726,176.0,0.0,1.0,+NASDAQ 100 (Mini),0.0,2023-01-09 18:46:00.178000+00:00,2023-01-09 19:46:00.178000+01:00,2023-01-09 13:46:00.178000-05:00,1,NASDAQ 100 (Mini)
172607.0,1673290011686.0,5.758686593351281,0.0,0.0,32.075726,0.0,0.0,0.0,,0.0,2023-01-09 18:46:51.686000+00:00,2023-01-09 19:46:51.686000+01:00,2023-01-09 13:46:51.686000-05:00,0,
175200.0,1673445600091.0,5.758686593351281,1.7186813,13.129199,32.84718,178.0,39.0,2.0,+NASDAQ 100 (Mini),0.0,2023-01-11 14:00:00.091000+00:00,2023-01-11 15:00:00.091000+01:00,2023-01-11 09:00:00.091000-05:00,1,NASDAQ 100 (Mini)
175239.0,1673447940120.0,7.576341362993921,-1.2964586,11.107681,32.84718,179.0,79.0,1.0,+NASDAQ 100 (Mini),0.0,2023-01-11 14:39:00.120000+00:00,2023-01-11 15:39:00.120000+01:00,2023-01-11 09:39:00.120000-05:00,1,NASDAQ 100 (Mini)
175319.0,1673452740108.0,6.181658677193758,0.0,0.0,32.84718,0.0,0.0,0.0,,0.0,2023-01-11 15:59:00.108000+00:00,2023-01-11 16:59:00.108000+01:00,2023-01-11 10:59:00.108000-05:00,0,
176640.0,1673532000089.0,6.181658677193758,2.2337863,48.819977,32.930645,181.0,5.0,3.0,+NASDAQ 100 (Mini),0.0,2023-01-12 14:00:00.089000+00:00,2023-01-12 15:00:00.089000+01:00,2023-01-12 09:00:00.089000-05:00,1,NASDAQ 100 (Mini)
176645.0,1673532300126.0,8.55352999111647,-3.2916942,23.430395,32.930645,182.0,6.0,2.0,+NASDAQ 100 (Mini),0.0,2023-01-12 14:05:00.126000+00:00,2023-01-12 15:05:00.126000+01:00,2023-01-12 09:05:00.126000-05:00,1,NASDAQ 100 (Mini)
176651.0,1673532660127.0,4.980279699336632,-0.8880527,10.986958,32.930645,183.0,4.0,1.0,+NASDAQ 100 (Mini),0.0,2023-01-12 14:11:00.127000+00:00,2023-01-12 15:11:00.127000+01:00,2023-01-12 09:11:00.127000-05:00,1,NASDAQ 100 (Mini)
176655.0,1673532900713.0,4.047999498699539,0.0,0.0,32.930645,0.0,0.0,0.0,,0.0,2023-01-12 14:15:00.713000+00:00,2023-01-12 15:15:00.713000+01:00,2023-01-12 09:15:00.713000-05:00,0,
181230.0,1673980200170.0,4.047999498699539,-1.3144977,25.133194,33.58371,185.0,45.0,2.0,+NASDAQ 100 (Mini),0.0,2023-01-17 18:30:00.170000+00:00,2023-01-17 19:30:00.170000+01:00,2023-01-17 13:30:00.170000-05:00,1,NASDAQ 100 (Mini)
181276.0,1673982964446.0,2.309114265124945,0.0,0.0,33.58371,0.0,0.0,0.0,,0.0,2023-01-17 19:16:04.446000+00:00,2023-01-17 20:16:04.446000+01:00,2023-01-17 14:16:04.446000-05:00,0,
186840.0,1674489600197.0,2.309114265124945,3.1354318,25.700748,34.53576,188.0,5.0,3.0,+NASDAQ 100 (Mini),0.0,2023-01-23 16:00:00.197000+00:00,2023-01-23 17:00:00.197000+01:00,2023-01-23 11:00:00.197000-05:00,1,NASDAQ 100 (Mini)
186845.0,1674489900277.0,5.516946731610095,2.3206604,16.163975,34.53576,189.0,16.0,2.0,+NASDAQ 100 (Mini),0.0,2023-01-23 16:05:00.277000+00:00,2023-01-23 17:05:00.277000+01:00,2023-01-23 11:05:00.277000-05:00,1,NASDAQ 100 (Mini)
186861.0,1674490860293.0,7.965636554698952,-1.3708664,7.606549,34.53576,190.0,197.0,1.0,+NASDAQ 100 (Mini),0.0,2023-01-23 16:21:00.293000+00:00,2023-01-23 17:21:00.293000+01:00,2023-01-23 11:21:00.293000-05:00,1,NASDAQ 100 (Mini)
187058.0,1674502682612.0,6.485571952250924,0.0,0.0,34.53576,0.0,0.0,0.0,,0.0,2023-01-23 19:38:02.612000+00:00,2023-01-23 20:38:02.612000+01:00,2023-01-23 14:38:02.612000-05:00,0,
191040.0,1674741600118.0,6.485571952250946,3.0840683,11.997271,35.177723,192.0,31.0,2.0,+NASDAQ 100 (Mini),0.0,2023-01-26 14:00:00.118000+00:00,2023-01-26 15:00:00.118000+01:00,2023-01-26 09:00:00.118000-05:00,1,NASDAQ 100 (Mini)
191071.0,1674743460163.0,9.769659758401538,-0.4857469,9.477926,35.177723,193.0,12.0,1.0,+NASDAQ 100 (Mini),0.0,2023-01-26 14:31:00.163000+00:00,2023-01-26 15:31:00.163000+01:00,2023-01-26 09:31:00.163000-05:00,1,NASDAQ 100 (Mini)
191083.0,1674744188899.0,9.236457060500424,0.0,0.0,35.177723,0.0,0.0,0.0,,0.0,2023-01-26 14:43:08.899000+00:00,2023-01-26 15:43:08.899000+01:00,2023-01-26 09:43:08.899000-05:00,0,
197160.0,1675281600293.0,9.236457060500424,2.1861904,45.15624,36.04765,195.0,2.0,3.0,+NASDAQ 100 (Mini),0.0,2023-02-01 20:00:00.293000+00:00,2023-02-01 21:00:00.293000+01:00,2023-02-01 15:00:00.293000-05:00,1,NASDAQ 100 (Mini)
197163.0,1675281780085.0,11.624573845756348,2.5554454,43.56896,36.04765,196.0,4.0,2.0,+NASDAQ 100 (Mini),0.0,2023-02-01 20:03:00.085000+00:00,2023-02-01 21:03:00.085000+01:00,2023-02-01 15:03:00.085000-05:00,1,NASDAQ 100 (Mini)
197168.0,1675282080084.0,14.477078837751044,-1.2443309,14.607566,36.04765,197.0,8.0,1.0,+NASDAQ 100 (Mini),0.0,2023-02-01 20:08:00.084000+00:00,2023-02-01 21:08:00.084000+01:00,2023-02-01 15:08:00.084000-05:00,1,NASDAQ 100 (Mini)
197177.0,1675282614016.0,13.052605194723554,0.0,0.0,36.04765,0.0,0.0,0.0,,0.0,2023-02-01 20:16:54.016000+00:00,2023-02-01 21:16:54.016000+01:00,2023-02-01 15:16:54.016000-05:00,0,
203160.0,1675814400295.0,13.052605194723554,3.7110534,28.410662,37.14411,199.0,352.0,3.0,+NASDAQ 100 (Mini),0.0,2023-02-08 00:00:00.295000+00:00,2023-02-08 01:00:00.295000+01:00,2023-02-07 19:00:00.295000-05:00,1,NASDAQ 100 (Mini)
203512.0,1675835520665.0,17.2480477436155,-4.752168,17.498568,37.14411,200.0,506.0,2.0,+NASDAQ 100 (Mini),0.0,2023-02-08 05:52:00.665000+00:00,2023-02-08 06:52:00.665000+01:00,2023-02-08 00:52:00.665000-05:00,1,NASDAQ 100 (Mini)
204019.0,1675865940339.0,11.676223257144546,-0.5041569,5.628099,37.14411,201.0,14.0,1.0,+NASDAQ 100 (Mini),0.0,2023-02-08 14:19:00.339000+00:00,2023-02-08 15:19:00.339000+01:00,2023-02-08 09:19:00.339000-05:00,1,NASDAQ 100 (Mini)
204033.0,1675866799149.0,11.113199862142164,0.0,0.0,37.14411,0.0,0.0,0.0,,0.0,2023-02-08 14:33:19.149000+00:00,2023-02-08 15:33:19.149000+01:00,2023-02-08 09:33:19.149000-05:00,0,
207000.0,1676044800126.0,11.113199862142164,2.465643,20.851809,37.57954,203.0,48.0,3.0,-NASDAQ 100 (Mini),0.0,2023-02-10 16:00:00.126000+00:00,2023-02-10 17:00:00.126000+01:00,2023-02-10 11:00:00.126000-05:00,-1,NASDAQ 100 (Mini)
207049.0,1676047740078.0,13.852854550776739,2.3682187,15.930429,37.57954,204.0,24.0,2.0,-NASDAQ 100 (Mini),0.0,2023-02-10 16:49:00.078000+00:00,2023-02-10 17:49:00.078000+01:00,2023-02-10 11:49:00.078000-05:00,-1,NASDAQ 100 (Mini)
