dur,real,mfe,mae,dir,alt15,alt30,alt45,alt60,alt75,alt90,alt120,alt150,alt180,alt240
20.0627,-48.24642302119875,11.503843639446565,-54.505753432425585,-1,-23.635169659228517,-50.64634945857183,-14.385614571350569,-37.323581585761985,-44.25687455364535,-52.94092082961832,-65.4208481718066,-55.51282391938139,-62.3686499267273,-86.67778214261234
256.8024833333333,101.92645712019832,107.09913112240676,-10.765047002803119,-1,2.5553629052832427,8.624736981528436,5.24081701301804,0.24779276657227456,36.526202497643155,43.57126059227001,33.5976017377082,41.14753759422718,61.42008330947579,68.24212791418871
779.9529,-18.39320968662239,11.932375998604527,-33.98596378173857,1,-3.8810661730137586,-16.23351051034505,-9.063431004041611,-10.166871386564358,-5.874868795230359,-8.089359493951287,-6.781972889001731,-8.089359493951287,-10.319070060016422,-1.2708589233190182
794.4953,-38.62209073800082,0.9399846850177696,-39.44175738333611,1,-9.00881322120739,-14.235128069906011,-3.4365840084238375,-14.257687702344812,-9.580323909698096,-9.580323909698096,-9.580323909698096,-9.580323909698096,-23.446977983077044,-21.860283834767014
76.03325,-28.676196000281262,45.22292902716663,-42.17591417394529,1,-11.30009798376408,14.422236477351635,38.08768566526011,22.83758667108504,-35.51845716476265,-31.23039977270592,-3.5698753901625135,-10.654034676620405,-11.69825327770102,-75.55935747952324
727.3865833333333,51.31423033657212,69.5047902183843,-4.5363555040256465,1,26.027997964883642,27.293362800333565,36.846039780451534,60.958687643635216,59.17423735250171,46.96594927301456,47.161546691096845,47.161546691096845,47.161546691096845,41.76757173855128
1491.1443333333334,36.72939865729363,81.73374113570998,-15.855330083252017,1,4.486991198313639,8.803703769260096,6.727499453129671,14.257100861483352,17.03533109745692,17.03533109745692,17.03533109745692,17.03533109745692,8.68570366783894,7.983677747995799
118.99995,48.50802698002088,54.641805505522,-25.868673205853288,1,-8.550205422245272,-0.6141195428199797,10.407397856084799,9.560387568765538,3.3094219807483505,10.8004936987105,50.40675406893014,77.81072613183282,88.98948186778722,62.27231499407626
135.91721666666666,-25.311944528504384,11.273168725343119,-28.161270400953732,1,-0.05773709974565833,3.038414874116935,-14.282715049586114,-9.831184659194747,-4.380802443202381,-16.989141600164402,-4.70701705676535,-0.932454160892382,-4.366368168265966,12.875373243286248
3690.002483333333,265.6220017037758,303.24779202024035,-5.206731932478892,1,5.326887284766713,2.896602242656865,44.20000459165241,86.05411897196547,98.56171897679955,134.46671299799817,174.4670019430128,171.79926703804637,189.17315881054498,217.38105818100985
860.7840166666666,28.368099307587435,99.90775350191106,-7.003785435295562,1,-1.3370863103734365,-1.260958207817131,-2.762758049179581,-0.7695859094902779,-1.7924707784011673,-3.558642757736097,-3.764880708301277,3.3828560481952152,8.711823227223192,12.671868707536671
720.0012166666667,123.50788663211264,141.35999850616753,-34.39780483318944,1,-6.170948403361187,-8.118948963411476,-1.7099724017288764,-19.062772334480506,-26.709768915014198,-10.567629442688187,-15.075116693646917,6.429496230502263,21.62773093707271,27.44847699255981
180.01753333333335,-42.01338019118705,48.68333879797015,-66.15100371504035,1,28.839375689198032,38.07161528535108,27.85727947708594,15.21847727052661,22.403568086661885,20.864861487304154,16.69162158869586,-12.190570284136282,-42.01338019118705,9.486460686480847
13.213416666666667,-2.5932710364584555,36.96079595775892,-17.023353942932083,1,-29.4282793132028,-18.922858140255627,-6.068788920371437,34.245881795362806,33.93976887404948,33.93976887404948,33.93976887404948,33.93976887404948,42.63524727206924,42.0390622812139
932.8976833333334,38.72739729016361,76.9735860693177,-28.753856507180984,1,8.147585200108942,3.262989218490997,1.1456717700486507,-2.486463703462727,0.6394140488774624,-1.2260929184626512,0.17007095320709098,-11.926060796145777,-16.044678298595684,-23.804659930933838
46.52206666666667,-42.105919675161644,20.587216256692244,-51.33169252094616,-1,9.991212296116547,12.743824358241174,-38.65671721379638,-64.44811174389997,-101.10685649475037,-90.25300608794362,-70.07078424941638,-80.8503856795606,-106.675529744511,-93.20946534054464
1260.5136166666666,-32.17234725066298,43.82516329025421,-40.80044745728762,-1,5.9328357171895,-3.633455146723197,2.4200438197408136,15.18458867288075,8.134601074757386,1.3964398511678855,-11.530797023466821,1.8167275733627086,29.007987432584372,22.865007854296906
359.99923333333334,62.04447484271513,88.59802493302205,-3.6730753433278363,1,12.56403930615102,-0.006630099897986241,46.77535477830341,50.262787324495406,69.66908972507512,74.31015965346788,58.06641490409214,45.98637289047636,45.807360193237386,72.95761927433642
40.1176,-51.59550269580926,9.806265865741626,-61.511437890896524,1,3.5329191096655777,-7.904025236479262,-61.64983013983494,-57.522868829541494,-52.35927123947381,-41.77226419576407,-28.063598027440186,-6.567103888254211,-5.542217893764745,-2.5380616220216368
